,Track_ID,Track_Name,Track_Artist,Preview_URL
46,5z7mYFfhw6N6f23VwrokJD,The Way You Move (feat. Sleepy Brown),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7'}, 'href': 'https://api.spotify.com/v1/artists/1G9G7WwrXka3Z1r7aIDjI7', 'id': '1G9G7WwrXka3Z1r7aIDjI7', 'name': 'OutKast', 'type': 'artist', 'uri': 'spotify:artist:1G9G7WwrXka3Z1r7aIDjI7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7Dnu2NmddNymEI2LMZVH5v'}, 'href': 'https://api.spotify.com/v1/artists/7Dnu2NmddNymEI2LMZVH5v', 'id': '7Dnu2NmddNymEI2LMZVH5v', 'name': 'Sleepy Brown', 'type': 'artist', 'uri': 'spotify:artist:7Dnu2NmddNymEI2LMZVH5v'}]",https://p.scdn.co/mp3-preview/06ff09c1a933e2cc9b093d3206142e69343c1d02?cid=57daa17ab8e544dcab420c4b154c56d9
50,6Zm6fxOVPzyArjrNPx9LRe,Tomorrow 'Til Infinity (feat. Gunna),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn'}, 'href': 'https://api.spotify.com/v1/artists/50co4Is1HCEo8bhOyUWKpn', 'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'type': 'artist', 'uri': 'spotify:artist:50co4Is1HCEo8bhOyUWKpn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ'}, 'href': 'https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ', 'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'type': 'artist', 'uri': 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'}]",https://p.scdn.co/mp3-preview/dd36d0ce1cc4b616302214968ecb71724ac5ac28?cid=57daa17ab8e544dcab420c4b154c56d9
51,1xIxMz1sNQ4b6svH1GuTtF,Gimme the Loot - 2005 Remaster,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb'}, 'href': 'https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb', 'id': '5me0Irg2ANcsgc93uaYrpb', 'name': 'The Notorious B.I.G.', 'type': 'artist', 'uri': 'spotify:artist:5me0Irg2ANcsgc93uaYrpb'}]",https://p.scdn.co/mp3-preview/1fff52e2ba755ce44a53068cff15bd12e4e867e9?cid=57daa17ab8e544dcab420c4b154c56d9
53,4cM0qNo02rp56x7c6nlx6T,F.B.G.M. (feat. Young M.A.),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy'}, 'href': 'https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy', 'id': '3aQeKQSyrW4qWr35idm0cy', 'name': 'T-Pain', 'type': 'artist', 'uri': 'spotify:artist:3aQeKQSyrW4qWr35idm0cy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7LvoDJUNGnOrPdGRzVtOJ9'}, 'href': 'https://api.spotify.com/v1/artists/7LvoDJUNGnOrPdGRzVtOJ9', 'id': '7LvoDJUNGnOrPdGRzVtOJ9', 'name': 'Young M.A', 'type': 'artist', 'uri': 'spotify:artist:7LvoDJUNGnOrPdGRzVtOJ9'}]",https://p.scdn.co/mp3-preview/579f5a20e2a6104d899d507214da5fccdcd3d169?cid=57daa17ab8e544dcab420c4b154c56d9
57,3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo'}, 'href': 'https://api.spotify.com/v1/artists/7d3WFRME3vBY2cgoP38RDo', 'id': '7d3WFRME3vBY2cgoP38RDo', 'name': 'Lil Skies', 'type': 'artist', 'uri': 'spotify:artist:7d3WFRME3vBY2cgoP38RDo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/04ei5kNgmDuNAydFhhIHnD'}, 'href': 'https://api.spotify.com/v1/artists/04ei5kNgmDuNAydFhhIHnD', 'id': '04ei5kNgmDuNAydFhhIHnD', 'name': 'Landon Cube', 'type': 'artist', 'uri': 'spotify:artist:04ei5kNgmDuNAydFhhIHnD'}]",https://p.scdn.co/mp3-preview/b901055e530dbe9e0cbf1f2bf8216b401f70798b?cid=57daa17ab8e544dcab420c4b154c56d9
58,0odHj0qIf86vHBsXB30IkZ,So High (feat. Ghost Loft),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4fQHCuys7JZvaQzRvB1kPR'}, 'href': 'https://api.spotify.com/v1/artists/4fQHCuys7JZvaQzRvB1kPR', 'id': '4fQHCuys7JZvaQzRvB1kPR', 'name': 'Ghost Loft', 'type': 'artist', 'uri': 'spotify:artist:4fQHCuys7JZvaQzRvB1kPR'}]",https://p.scdn.co/mp3-preview/d03fe8c0132a2d4deb749e8f420f44a95c213458?cid=57daa17ab8e544dcab420c4b154c56d9
59,5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK'}, 'href': 'https://api.spotify.com/v1/artists/360IAlyVv4PCEVjgyMZrxK', 'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel', 'type': 'artist', 'uri': 'spotify:artist:360IAlyVv4PCEVjgyMZrxK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/346fef42d6f419f25ce78866478f3d06637b05b4?cid=57daa17ab8e544dcab420c4b154c56d9
61,0WQcnrsEqrY2e5nexGe3HX,"Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7yO4IdJjCEPz7YgZMe25iS'}, 'href': 'https://api.spotify.com/v1/artists/7yO4IdJjCEPz7YgZMe25iS', 'id': '7yO4IdJjCEPz7YgZMe25iS', 'name': 'A$AP Mob', 'type': 'artist', 'uri': 'spotify:artist:7yO4IdJjCEPz7YgZMe25iS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0tPjSrb43a58uznKru1k2P'}, 'href': 'https://api.spotify.com/v1/artists/0tPjSrb43a58uznKru1k2P', 'id': '0tPjSrb43a58uznKru1k2P', 'name': 'A$AP Twelvyy', 'type': 'artist', 'uri': 'spotify:artist:0tPjSrb43a58uznKru1k2P'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/45m1IiS45uD1HcPlYkNWKj'}, 'href': 'https://api.spotify.com/v1/artists/45m1IiS45uD1HcPlYkNWKj', 'id': '45m1IiS45uD1HcPlYkNWKj', 'name': 'A$AP ANT', 'type': 'artist', 'uri': 'spotify:artist:45m1IiS45uD1HcPlYkNWKj'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1uLYUm2A6kpFYAECfAFoH1'}, 'href': 'https://api.spotify.com/v1/artists/1uLYUm2A6kpFYAECfAFoH1', 'id': '1uLYUm2A6kpFYAECfAFoH1', 'name': 'A$AP NAST', 'type': 'artist', 'uri': 'spotify:artist:1uLYUm2A6kpFYAECfAFoH1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL'}, 'href': 'https://api.spotify.com/v1/artists/5dHt1vcEm9qb8fCyLcB3HL', 'id': '5dHt1vcEm9qb8fCyLcB3HL', 'name': 'A$AP Ferg', 'type': 'artist', 'uri': 'spotify:artist:5dHt1vcEm9qb8fCyLcB3HL'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD'}, 'href': 'https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD', 'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'type': 'artist', 'uri': 'spotify:artist:699OTQXzgjhIYAHMy9RyPD'}]",https://p.scdn.co/mp3-preview/7a7f0d7921a45f41e760e7065261936e6be664bf?cid=57daa17ab8e544dcab420c4b154c56d9
62,6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7'}, 'href': 'https://api.spotify.com/v1/artists/1G9G7WwrXka3Z1r7aIDjI7', 'id': '1G9G7WwrXka3Z1r7aIDjI7', 'name': 'OutKast', 'type': 'artist', 'uri': 'spotify:artist:1G9G7WwrXka3Z1r7aIDjI7'}]",https://p.scdn.co/mp3-preview/96ab59abaee5b4e6ee39b64d602ed626b02e0a7b?cid=57daa17ab8e544dcab420c4b154c56d9
63,7r6LNJT2LqpLpEyZQJPygt,Patek Water (feat. Offset),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn'}, 'href': 'https://api.spotify.com/v1/artists/50co4Is1HCEo8bhOyUWKpn', 'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'type': 'artist', 'uri': 'spotify:artist:50co4Is1HCEo8bhOyUWKpn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW'}, 'href': 'https://api.spotify.com/v1/artists/4DdkRBBYG6Yk9Ka8tdJ9BW', 'id': '4DdkRBBYG6Yk9Ka8tdJ9BW', 'name': 'Offset', 'type': 'artist', 'uri': 'spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW'}]",https://p.scdn.co/mp3-preview/ab0d45ffc05e9043169830cc898ce3c8bf0cdab9?cid=57daa17ab8e544dcab420c4b154c56d9
68,6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5ndkK3dpZLKtBklKjxNQwT'}, 'href': 'https://api.spotify.com/v1/artists/5ndkK3dpZLKtBklKjxNQwT', 'id': '5ndkK3dpZLKtBklKjxNQwT', 'name': 'B.o.B', 'type': 'artist', 'uri': 'spotify:artist:5ndkK3dpZLKtBklKjxNQwT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6Rx1JKzBrSzoKQtmbVmBnM'}, 'href': 'https://api.spotify.com/v1/artists/6Rx1JKzBrSzoKQtmbVmBnM', 'id': '6Rx1JKzBrSzoKQtmbVmBnM', 'name': 'Hayley Williams', 'type': 'artist', 'uri': 'spotify:artist:6Rx1JKzBrSzoKQtmbVmBnM'}]",https://p.scdn.co/mp3-preview/8c83787fff0b72fd657d43c15e98bc24860ea061?cid=57daa17ab8e544dcab420c4b154c56d9
71,5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL'}, 'href': 'https://api.spotify.com/v1/artists/7pbDxGE6nQSZVfiFdq9lOL', 'id': '7pbDxGE6nQSZVfiFdq9lOL', 'name': 'Rex Orange County', 'type': 'artist', 'uri': 'spotify:artist:7pbDxGE6nQSZVfiFdq9lOL'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1mSJCvDX0W7Dn7S9C6vmvI'}, 'href': 'https://api.spotify.com/v1/artists/1mSJCvDX0W7Dn7S9C6vmvI', 'id': '1mSJCvDX0W7Dn7S9C6vmvI', 'name': 'Anna of the North', 'type': 'artist', 'uri': 'spotify:artist:1mSJCvDX0W7Dn7S9C6vmvI'}]",https://p.scdn.co/mp3-preview/ee5750bdd065b2bab155601ca00994bcfeee1537?cid=57daa17ab8e544dcab420c4b154c56d9
72,4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG'}, 'href': 'https://api.spotify.com/v1/artists/6oMuImdp5ZcFhWP0ESe6mG', 'id': '6oMuImdp5ZcFhWP0ESe6mG', 'name': 'Migos', 'type': 'artist', 'uri': 'spotify:artist:6oMuImdp5ZcFhWP0ESe6mG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",https://p.scdn.co/mp3-preview/7692f502539573458844535e54f247643d2f7157?cid=57daa17ab8e544dcab420c4b154c56d9
74,1IAzD1muglOxOcPbUHs70R,Whatever You Like,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT'}, 'href': 'https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT', 'id': '4OBJLual30L7gRl5UkeRcT', 'name': 'T.I.', 'type': 'artist', 'uri': 'spotify:artist:4OBJLual30L7gRl5UkeRcT'}]",https://p.scdn.co/mp3-preview/c82678be83d118b5d815dda0ecc00b5ad99e81e3?cid=57daa17ab8e544dcab420c4b154c56d9
75,7LAhKXDNWwq3CmnFP3UIOP,Nightmare,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW'}, 'href': 'https://api.spotify.com/v1/artists/4DdkRBBYG6Yk9Ka8tdJ9BW', 'id': '4DdkRBBYG6Yk9Ka8tdJ9BW', 'name': 'Offset', 'type': 'artist', 'uri': 'spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp'}, 'href': 'https://api.spotify.com/v1/artists/0iEtIxbK0KxaSlF7G42ZOp', 'id': '0iEtIxbK0KxaSlF7G42ZOp', 'name': 'Metro Boomin', 'type': 'artist', 'uri': 'spotify:artist:0iEtIxbK0KxaSlF7G42ZOp'}]",https://p.scdn.co/mp3-preview/fe5919c872201c663a761b0513da688775283287?cid=57daa17ab8e544dcab420c4b154c56d9
77,5W9QCBJ6Em0XWX333YrNhc,Rent Money,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}]",https://p.scdn.co/mp3-preview/f4ea33a70af51695803d4e95b26e7e8459aa38d2?cid=57daa17ab8e544dcab420c4b154c56d9
79,63LiOsvf1w1DSbmjbxjh4b,It's Funky Enough - Remastered Single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2htToCUWzqrvOX6ISJY1nd'}, 'href': 'https://api.spotify.com/v1/artists/2htToCUWzqrvOX6ISJY1nd', 'id': '2htToCUWzqrvOX6ISJY1nd', 'name': 'The D.O.C.', 'type': 'artist', 'uri': 'spotify:artist:2htToCUWzqrvOX6ISJY1nd'}]",https://p.scdn.co/mp3-preview/eb09460a82da3cc3fdb4a75dc0f183a32cfa7bf8?cid=57daa17ab8e544dcab420c4b154c56d9
80,19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb'}, 'href': 'https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb', 'id': '5me0Irg2ANcsgc93uaYrpb', 'name': 'The Notorious B.I.G.', 'type': 'artist', 'uri': 'spotify:artist:5me0Irg2ANcsgc93uaYrpb'}]",https://p.scdn.co/mp3-preview/7a0940b3428009795dbe63e9f699c508618f6432?cid=57daa17ab8e544dcab420c4b154c56d9
81,1t4pPnbkOjzoA5RvsDjvUU,1999 WILDFIRE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Bl6wpkWCQ4KVgnASpvzzA'}, 'href': 'https://api.spotify.com/v1/artists/1Bl6wpkWCQ4KVgnASpvzzA', 'id': '1Bl6wpkWCQ4KVgnASpvzzA', 'name': 'BROCKHAMPTON', 'type': 'artist', 'uri': 'spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA'}]",https://p.scdn.co/mp3-preview/43b8aeb423c5f954404a3f54dba0126711ed8ddd?cid=57daa17ab8e544dcab420c4b154c56d9
83,5gx2E5aIXMRBellPZW1up5,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z'}, 'href': 'https://api.spotify.com/v1/artists/7bXgB6jMjp9ATFy66eO08Z', 'id': '7bXgB6jMjp9ATFy66eO08Z', 'name': 'Chris Brown', 'type': 'artist', 'uri': 'spotify:artist:7bXgB6jMjp9ATFy66eO08Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6Ha4aES39QiVjR0L2lwuwq'}, 'href': 'https://api.spotify.com/v1/artists/6Ha4aES39QiVjR0L2lwuwq', 'id': '6Ha4aES39QiVjR0L2lwuwq', 'name': 'Yo Gotti', 'type': 'artist', 'uri': 'spotify:artist:6Ha4aES39QiVjR0L2lwuwq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black', 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}]",https://p.scdn.co/mp3-preview/c51406dacee65387c062bfc1fd7ff82f28ed7515?cid=57daa17ab8e544dcab420c4b154c56d9
84,6pGuOWYOFDcSgmVvFWRWSv,The Flute Song,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1z7b1Pr1rSlvWRzsW3HOrS'}, 'href': 'https://api.spotify.com/v1/artists/1z7b1Pr1rSlvWRzsW3HOrS', 'id': '1z7b1Pr1rSlvWRzsW3HOrS', 'name': 'Russ', 'type': 'artist', 'uri': 'spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS'}]",https://p.scdn.co/mp3-preview/6b9988cf7aba1ca5793b417eb07edfff81312fa8?cid=57daa17ab8e544dcab420c4b154c56d9
85,3m8CQnnfJJp4eQMWWl3zay,Drank in My Cup,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2r8r62VGJKGi463aH1HJUZ'}, 'href': 'https://api.spotify.com/v1/artists/2r8r62VGJKGi463aH1HJUZ', 'id': '2r8r62VGJKGi463aH1HJUZ', 'name': 'Kirko Bangz', 'type': 'artist', 'uri': 'spotify:artist:2r8r62VGJKGi463aH1HJUZ'}]",https://p.scdn.co/mp3-preview/9d0efab24e8833111467981949dd58c4fb7a0e43?cid=57daa17ab8e544dcab420c4b154c56d9
86,3eze1OsZ1rqeXkKStNfTmi,Juke Jam (feat. Justin Bieber & Towkio),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf'}, 'href': 'https://api.spotify.com/v1/artists/1anyVhU62p31KFi8MEzkbf', 'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'type': 'artist', 'uri': 'spotify:artist:1anyVhU62p31KFi8MEzkbf'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'}, 'href': 'https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s', 'id': '1uNFoZAHBGtllmzznpCI3s', 'name': 'Justin Bieber', 'type': 'artist', 'uri': 'spotify:artist:1uNFoZAHBGtllmzznpCI3s'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/23sYU61n9f1CzYi8NJhAXS'}, 'href': 'https://api.spotify.com/v1/artists/23sYU61n9f1CzYi8NJhAXS', 'id': '23sYU61n9f1CzYi8NJhAXS', 'name': 'Towkio', 'type': 'artist', 'uri': 'spotify:artist:23sYU61n9f1CzYi8NJhAXS'}]",https://p.scdn.co/mp3-preview/c60b5e2b4e87e46243c83c1fa0c3a5f0cb2f890b?cid=57daa17ab8e544dcab420c4b154c56d9
87,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM'}, 'href': 'https://api.spotify.com/v1/artists/1U1el3k54VvEUzo3ybLPlM', 'id': '1U1el3k54VvEUzo3ybLPlM', 'name': 'Kali Uchis', 'type': 'artist', 'uri': 'spotify:artist:1U1el3k54VvEUzo3ybLPlM'}]",https://p.scdn.co/mp3-preview/e9e8d9fce04ab59c61ed9708d9bee03910d5e205?cid=57daa17ab8e544dcab420c4b154c56d9
91,6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",https://p.scdn.co/mp3-preview/9eb589be3634967925cd74d2ad1e544cfd7a6c5c?cid=57daa17ab8e544dcab420c4b154c56d9
92,5FX89IUKm9QJT9ymrmyK4k,Free Lunch,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM'}, 'href': 'https://api.spotify.com/v1/artists/6aaMZ3fcfLv4tEbmY7bjRM', 'id': '6aaMZ3fcfLv4tEbmY7bjRM', 'name': 'Isaiah Rashad', 'type': 'artist', 'uri': 'spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM'}]",https://p.scdn.co/mp3-preview/da50e966d3cba78bcbff6b585c6ddad10afc312d?cid=57daa17ab8e544dcab420c4b154c56d9
95,1zC0PLm4YFyDWTGWCr1yls,Who Run It,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26s8LSolLfCIY88ysQbIuT'}, 'href': 'https://api.spotify.com/v1/artists/26s8LSolLfCIY88ysQbIuT', 'id': '26s8LSolLfCIY88ysQbIuT', 'name': 'Three 6 Mafia', 'type': 'artist', 'uri': 'spotify:artist:26s8LSolLfCIY88ysQbIuT'}]",https://p.scdn.co/mp3-preview/4e9753f5cfc8625669368843b67af074dfd1dd69?cid=57daa17ab8e544dcab420c4b154c56d9
96,0b9oOr2ZgvyQu88wzixux9,This Is America,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL'}, 'href': 'https://api.spotify.com/v1/artists/73sIBHcqh3Z3NyqHKZ7FOL', 'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'type': 'artist', 'uri': 'spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL'}]",https://p.scdn.co/mp3-preview/01afc9c7c44d7b4b01d2340a00e586031827b243?cid=57daa17ab8e544dcab420c4b154c56d9
97,0ySCYRXVugL9xDBecGc0jr,It Ain't Hard to Tell,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q'}, 'href': 'https://api.spotify.com/v1/artists/20qISvAhX20dpIbOOzGK3q', 'id': '20qISvAhX20dpIbOOzGK3q', 'name': 'Nas', 'type': 'artist', 'uri': 'spotify:artist:20qISvAhX20dpIbOOzGK3q'}]",https://p.scdn.co/mp3-preview/ca9bf2cdf6d177d314cba190318f8947ff513e42?cid=57daa17ab8e544dcab420c4b154c56d9
99,33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6O2zJ0tId7g07yzHtX0yap'}, 'href': 'https://api.spotify.com/v1/artists/6O2zJ0tId7g07yzHtX0yap', 'id': '6O2zJ0tId7g07yzHtX0yap', 'name': 'Mobb Deep', 'type': 'artist', 'uri': 'spotify:artist:6O2zJ0tId7g07yzHtX0yap'}]",https://p.scdn.co/mp3-preview/a7fb76a71c5117b78a3d0fcee9ca34722e7df973?cid=57daa17ab8e544dcab420c4b154c56d9
