Track_ID,Track_Name,Track_Artist,Preview_URL
5fu9WzCJm7cKoU0zUrCfi3,Jump,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf'}, 'href': 'https://api.spotify.com/v1/artists/01QTIT5P1pFP3QnnFSdsJf', 'id': '01QTIT5P1pFP3QnnFSdsJf', 'name': 'Lupe Fiasco', 'type': 'artist', 'uri': 'spotify:artist:01QTIT5P1pFP3QnnFSdsJf'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1bV4v1Wc9eXohJz7GrOO4H'}, 'href': 'https://api.spotify.com/v1/artists/1bV4v1Wc9eXohJz7GrOO4H', 'id': '1bV4v1Wc9eXohJz7GrOO4H', 'name': 'Gizzle', 'type': 'artist', 'uri': 'spotify:artist:1bV4v1Wc9eXohJz7GrOO4H'}]",https://p.scdn.co/mp3-preview/3c89b07342cdb8da886e073186ea289922ed6e41?cid=57daa17ab8e544dcab420c4b154c56d9
5tc5fqSM2rwgcwGcJUx8U1,Sippin On Some Syrup,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26s8LSolLfCIY88ysQbIuT'}, 'href': 'https://api.spotify.com/v1/artists/26s8LSolLfCIY88ysQbIuT', 'id': '26s8LSolLfCIY88ysQbIuT', 'name': 'Three 6 Mafia', 'type': 'artist', 'uri': 'spotify:artist:26s8LSolLfCIY88ysQbIuT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6ZhjJOJXXwnPS8PrXdmjLw'}, 'href': 'https://api.spotify.com/v1/artists/6ZhjJOJXXwnPS8PrXdmjLw', 'id': '6ZhjJOJXXwnPS8PrXdmjLw', 'name': 'UGK', 'type': 'artist', 'uri': 'spotify:artist:6ZhjJOJXXwnPS8PrXdmjLw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/08Ld63UgKrJ0nZnCkzHtzc'}, 'href': 'https://api.spotify.com/v1/artists/08Ld63UgKrJ0nZnCkzHtzc', 'id': '08Ld63UgKrJ0nZnCkzHtzc', 'name': 'Project Pat', 'type': 'artist', 'uri': 'spotify:artist:08Ld63UgKrJ0nZnCkzHtzc'}]",https://p.scdn.co/mp3-preview/ea09b97b9cb420d7f86323054616ea64bdbdee00?cid=57daa17ab8e544dcab420c4b154c56d9
49VzL5oBsUICN7U34T98b9,Instinct (feat. MadeinTYO),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mDU6nMUJnOSY2Hkjz5oqM'}, 'href': 'https://api.spotify.com/v1/artists/7mDU6nMUJnOSY2Hkjz5oqM', 'id': '7mDU6nMUJnOSY2Hkjz5oqM', 'name': 'Roy Woods', 'type': 'artist', 'uri': 'spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5SyGEPymt1G2uto47tVWvZ'}, 'href': 'https://api.spotify.com/v1/artists/5SyGEPymt1G2uto47tVWvZ', 'id': '5SyGEPymt1G2uto47tVWvZ', 'name': 'MadeinTYO', 'type': 'artist', 'uri': 'spotify:artist:5SyGEPymt1G2uto47tVWvZ'}]",https://p.scdn.co/mp3-preview/763e76af405c851dd9f057706e39be8831f5dc11?cid=57daa17ab8e544dcab420c4b154c56d9
5PIfH6BzcmH04RDmtzF0BN,Outside Today,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b'}, 'href': 'https://api.spotify.com/v1/artists/7wlFDEWiM5OoIAt8RSli8b', 'id': '7wlFDEWiM5OoIAt8RSli8b', 'name': 'YoungBoy Never Broke Again', 'type': 'artist', 'uri': 'spotify:artist:7wlFDEWiM5OoIAt8RSli8b'}]",https://p.scdn.co/mp3-preview/e862d38519014ce89cb5d578c5d37c09711ca23f?cid=57daa17ab8e544dcab420c4b154c56d9
7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/69dfdc414369c7102e805c5590eedea182d29116?cid=57daa17ab8e544dcab420c4b154c56d9
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq'}, 'href': 'https://api.spotify.com/v1/artists/7c0XG5cIJTrrAgEC3ULPiq', 'id': '7c0XG5cIJTrrAgEC3ULPiq', 'name': 'Ty Dolla $ign', 'type': 'artist', 'uri': 'spotify:artist:7c0XG5cIJTrrAgEC3ULPiq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ'}, 'href': 'https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ', 'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'name': 'The Weeknd', 'type': 'artist', 'uri': 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k'}, 'href': 'https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k', 'id': '0YinUQ50QDB7ZxSCLyQ40k', 'name': 'Mustard', 'type': 'artist', 'uri': 'spotify:artist:0YinUQ50QDB7ZxSCLyQ40k'}]",https://p.scdn.co/mp3-preview/70f126c139847335bc03c756c55b80c99892268e?cid=57daa17ab8e544dcab420c4b154c56d9
6KMoKU9mRNthObqYAMrXnD,Jus Lyke Compton,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0b2XeWDPeBiLeskT6RFqMb'}, 'href': 'https://api.spotify.com/v1/artists/0b2XeWDPeBiLeskT6RFqMb', 'id': '0b2XeWDPeBiLeskT6RFqMb', 'name': 'DJ Quik', 'type': 'artist', 'uri': 'spotify:artist:0b2XeWDPeBiLeskT6RFqMb'}]",https://p.scdn.co/mp3-preview/61bcc1c986cb12fee8cff2f9f3c727750f905126?cid=57daa17ab8e544dcab420c4b154c56d9
07KTrRLfajXoKbtqOsefSJ,Live up to My Name,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3yvCFkK57FXH7JIwZQ5CmU'}, 'href': 'https://api.spotify.com/v1/artists/3yvCFkK57FXH7JIwZQ5CmU', 'id': '3yvCFkK57FXH7JIwZQ5CmU', 'name': 'Baka Not Nice', 'type': 'artist', 'uri': 'spotify:artist:3yvCFkK57FXH7JIwZQ5CmU'}]",https://p.scdn.co/mp3-preview/b2d59e14e0ec3431f8cdf72fbc4c8f0650c0fc09?cid=57daa17ab8e544dcab420c4b154c56d9
3MAgQuClHcAV8E9CbeBS6f,Lotus Flower Bomb (feat. Miguel),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE'}, 'href': 'https://api.spotify.com/v1/artists/67nwj3Y5sZQLl72VNUHEYE', 'id': '67nwj3Y5sZQLl72VNUHEYE', 'name': 'Wale', 'type': 'artist', 'uri': 'spotify:artist:67nwj3Y5sZQLl72VNUHEYE'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK'}, 'href': 'https://api.spotify.com/v1/artists/360IAlyVv4PCEVjgyMZrxK', 'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel', 'type': 'artist', 'uri': 'spotify:artist:360IAlyVv4PCEVjgyMZrxK'}]",https://p.scdn.co/mp3-preview/575838aedb77beb7c9cfaf7620b1eff486117771?cid=57daa17ab8e544dcab420c4b154c56d9
6LTsvaebP6V9tJFvZxqi5M,Pull Up (feat. Lil Uzi Vert),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",https://p.scdn.co/mp3-preview/1c4480772b6c9d08d7303d497169824170d3baa1?cid=57daa17ab8e544dcab420c4b154c56d9
