,Track_ID,Track_Name,Track_Artist,Preview_URL
34,1c5Lbn9mYwNYbnNiizw6D0,Iced Out (feat. 2 Chainz),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wyVrVrFCkukjdVIdirGVY'}, 'href': 'https://api.spotify.com/v1/artists/3wyVrVrFCkukjdVIdirGVY', 'id': '3wyVrVrFCkukjdVIdirGVY', 'name': 'Lil Pump', 'type': 'artist', 'uri': 'spotify:artist:3wyVrVrFCkukjdVIdirGVY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp'}, 'href': 'https://api.spotify.com/v1/artists/17lzZA2AlOHwCwFALHttmp', 'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz', 'type': 'artist', 'uri': 'spotify:artist:17lzZA2AlOHwCwFALHttmp'}]",https://p.scdn.co/mp3-preview/b24265c079e75106c5dd1442cffa0b40ba9e8445?cid=57daa17ab8e544dcab420c4b154c56d9
35,3T790QTg0ebUUk5tCRbtbN,Crumblin' Erb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7'}, 'href': 'https://api.spotify.com/v1/artists/1G9G7WwrXka3Z1r7aIDjI7', 'id': '1G9G7WwrXka3Z1r7aIDjI7', 'name': 'OutKast', 'type': 'artist', 'uri': 'spotify:artist:1G9G7WwrXka3Z1r7aIDjI7'}]",https://p.scdn.co/mp3-preview/8e7ff6d4aaafa543db69eca74dc210c7e5a4236a?cid=57daa17ab8e544dcab420c4b154c56d9
36,0x1LCpY9Rgeq97VPajm81B,Cyclone - Main,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/12PSlydMSjEHzSCj9X5qv7'}, 'href': 'https://api.spotify.com/v1/artists/12PSlydMSjEHzSCj9X5qv7', 'id': '12PSlydMSjEHzSCj9X5qv7', 'name': 'Baby Bash', 'type': 'artist', 'uri': 'spotify:artist:12PSlydMSjEHzSCj9X5qv7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy'}, 'href': 'https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy', 'id': '3aQeKQSyrW4qWr35idm0cy', 'name': 'T-Pain', 'type': 'artist', 'uri': 'spotify:artist:3aQeKQSyrW4qWr35idm0cy'}]",https://p.scdn.co/mp3-preview/ff0fa0fc3861b50da6fa9b5801b24a91ef0908dd?cid=57daa17ab8e544dcab420c4b154c56d9
38,7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/69dfdc414369c7102e805c5590eedea182d29116?cid=57daa17ab8e544dcab420c4b154c56d9
43,6aSpOtfzxFZ7hy0Bom7c1k,I Wanna Smoke,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5VCQ8900dCc1NXQlWnccIb'}, 'href': 'https://api.spotify.com/v1/artists/5VCQ8900dCc1NXQlWnccIb', 'id': '5VCQ8900dCc1NXQlWnccIb', 'name': 'Gangsta Pat', 'type': 'artist', 'uri': 'spotify:artist:5VCQ8900dCc1NXQlWnccIb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/27jKThZwn4qyoG1poMmu9t'}, 'href': 'https://api.spotify.com/v1/artists/27jKThZwn4qyoG1poMmu9t', 'id': '27jKThZwn4qyoG1poMmu9t', 'name': 'Psycho', 'type': 'artist', 'uri': 'spotify:artist:27jKThZwn4qyoG1poMmu9t'}]",https://p.scdn.co/mp3-preview/b5f56647d443dc012e4040f081ddc8ef076097e3?cid=57daa17ab8e544dcab420c4b154c56d9
47,0CAJdthKDdRjB2h8YOguN6,What You Know,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT'}, 'href': 'https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT', 'id': '4OBJLual30L7gRl5UkeRcT', 'name': 'T.I.', 'type': 'artist', 'uri': 'spotify:artist:4OBJLual30L7gRl5UkeRcT'}]",https://p.scdn.co/mp3-preview/8284d2a64f6d30fcdab404236c904cbef5de0234?cid=57daa17ab8e544dcab420c4b154c56d9
49,7g7M96UGiA7OR79H86gV4m,U and Dat (feat. T. Pain & Kandi Girl),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3crnzLy8R4lVwaigKEOz7V'}, 'href': 'https://api.spotify.com/v1/artists/3crnzLy8R4lVwaigKEOz7V', 'id': '3crnzLy8R4lVwaigKEOz7V', 'name': 'E-40', 'type': 'artist', 'uri': 'spotify:artist:3crnzLy8R4lVwaigKEOz7V'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy'}, 'href': 'https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy', 'id': '3aQeKQSyrW4qWr35idm0cy', 'name': 'T-Pain', 'type': 'artist', 'uri': 'spotify:artist:3aQeKQSyrW4qWr35idm0cy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/41TccBHnkaVhhgCgl83JU8'}, 'href': 'https://api.spotify.com/v1/artists/41TccBHnkaVhhgCgl83JU8', 'id': '41TccBHnkaVhhgCgl83JU8', 'name': 'Kandi Girl', 'type': 'artist', 'uri': 'spotify:artist:41TccBHnkaVhhgCgl83JU8'}]",https://p.scdn.co/mp3-preview/1e41eceb57c27fae2ccf29907175a7c2712ee2ee?cid=57daa17ab8e544dcab420c4b154c56d9
51,4F1yvJfQ7gJkrcgFJQDjOr,Playinwitme (feat. Kehlani),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v'}, 'href': 'https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v', 'id': '4qBgvVog0wzW75IQ48mU7v', 'name': 'KYLE', 'type': 'artist', 'uri': 'spotify:artist:4qBgvVog0wzW75IQ48mU7v'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX'}, 'href': 'https://api.spotify.com/v1/artists/0cGUm45nv7Z6M6qdXYQGTX', 'id': '0cGUm45nv7Z6M6qdXYQGTX', 'name': 'Kehlani', 'type': 'artist', 'uri': 'spotify:artist:0cGUm45nv7Z6M6qdXYQGTX'}]",https://p.scdn.co/mp3-preview/05e8881d5c896a8d147d2e79150fb5480a4fb186?cid=57daa17ab8e544dcab420c4b154c56d9
53,5uQOauh47VFt3B2kV9kRXw,My Shit,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}]",https://p.scdn.co/mp3-preview/598e62d3df18d37b8714f2377ddbb2d7b41083fd?cid=57daa17ab8e544dcab420c4b154c56d9
55,31bf9SEOppLU6lQ85d8om6,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0kJMPTXq7h3ztpDukSx5iD'}, 'href': 'https://api.spotify.com/v1/artists/0kJMPTXq7h3ztpDukSx5iD', 'id': '0kJMPTXq7h3ztpDukSx5iD', 'name': 'Pras', 'type': 'artist', 'uri': 'spotify:artist:0kJMPTXq7h3ztpDukSx5iD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/50NoVNy9GU1lCrDV8iGpyu'}, 'href': 'https://api.spotify.com/v1/artists/50NoVNy9GU1lCrDV8iGpyu', 'id': '50NoVNy9GU1lCrDV8iGpyu', 'name': ""Ol' Dirty Bastard"", 'type': 'artist', 'uri': 'spotify:artist:50NoVNy9GU1lCrDV8iGpyu'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6lHL3ubAMgSasKjNqKb8HF'}, 'href': 'https://api.spotify.com/v1/artists/6lHL3ubAMgSasKjNqKb8HF', 'id': '6lHL3ubAMgSasKjNqKb8HF', 'name': 'Mýa', 'type': 'artist', 'uri': 'spotify:artist:6lHL3ubAMgSasKjNqKb8HF'}]",https://p.scdn.co/mp3-preview/32c13458bc781854a49a087d93b3947acee26cc3?cid=57daa17ab8e544dcab420c4b154c56d9
57,6xcJyGpfZbuuiequtnlKt4,BUTTERFLY EFFECT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/f2336852b7e69e2ef3ad4cd48777da9c00983d57?cid=57daa17ab8e544dcab420c4b154c56d9
58,2DQ1ITjI0YoLFzuADN1ZBW,No Limit,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z'}, 'href': 'https://api.spotify.com/v1/artists/02kJSzxNuaWGqwubyUba0Z', 'id': '02kJSzxNuaWGqwubyUba0Z', 'name': 'G-Eazy', 'type': 'artist', 'uri': 'spotify:artist:02kJSzxNuaWGqwubyUba0Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca'}, 'href': 'https://api.spotify.com/v1/artists/13ubrt8QOOCPljQ2FL1Kca', 'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'type': 'artist', 'uri': 'spotify:artist:13ubrt8QOOCPljQ2FL1Kca'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB'}, 'href': 'https://api.spotify.com/v1/artists/4kYSro6naA4h99UJvo89HB', 'id': '4kYSro6naA4h99UJvo89HB', 'name': 'Cardi B', 'type': 'artist', 'uri': 'spotify:artist:4kYSro6naA4h99UJvo89HB'}]",https://p.scdn.co/mp3-preview/6dbc7ab9e6d39c167e3149f0354639af246be8e5?cid=57daa17ab8e544dcab420c4b154c56d9
59,0Altlm3kLPob56k2qqR4i2,Money and the Power,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6KZDXtSj0SzGOV705nNeh3'}, 'href': 'https://api.spotify.com/v1/artists/6KZDXtSj0SzGOV705nNeh3', 'id': '6KZDXtSj0SzGOV705nNeh3', 'name': 'Kid Ink', 'type': 'artist', 'uri': 'spotify:artist:6KZDXtSj0SzGOV705nNeh3'}]",https://p.scdn.co/mp3-preview/fa3cfc2b25fb07b5baeb668cb526c519c04c5811?cid=57daa17ab8e544dcab420c4b154c56d9
61,7MXcmkmyxEYAJf04cbqKoI,Glow Like Dat,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2IDLDx25HU1nQMKde4n61a'}, 'href': 'https://api.spotify.com/v1/artists/2IDLDx25HU1nQMKde4n61a', 'id': '2IDLDx25HU1nQMKde4n61a', 'name': 'Rich Brian', 'type': 'artist', 'uri': 'spotify:artist:2IDLDx25HU1nQMKde4n61a'}]",https://p.scdn.co/mp3-preview/12a453358b606d5e1f524137cb0fb9297fd56e72?cid=57daa17ab8e544dcab420c4b154c56d9
65,49VzL5oBsUICN7U34T98b9,Instinct (feat. MadeinTYO),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mDU6nMUJnOSY2Hkjz5oqM'}, 'href': 'https://api.spotify.com/v1/artists/7mDU6nMUJnOSY2Hkjz5oqM', 'id': '7mDU6nMUJnOSY2Hkjz5oqM', 'name': 'Roy Woods', 'type': 'artist', 'uri': 'spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5SyGEPymt1G2uto47tVWvZ'}, 'href': 'https://api.spotify.com/v1/artists/5SyGEPymt1G2uto47tVWvZ', 'id': '5SyGEPymt1G2uto47tVWvZ', 'name': 'MadeinTYO', 'type': 'artist', 'uri': 'spotify:artist:5SyGEPymt1G2uto47tVWvZ'}]",https://p.scdn.co/mp3-preview/763e76af405c851dd9f057706e39be8831f5dc11?cid=57daa17ab8e544dcab420c4b154c56d9
67,0OguxdspxLLTf97lkA0Hpr,Diamonds (feat. A$AP Rocky),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0tPjSrb43a58uznKru1k2P'}, 'href': 'https://api.spotify.com/v1/artists/0tPjSrb43a58uznKru1k2P', 'id': '0tPjSrb43a58uznKru1k2P', 'name': 'A$AP Twelvyy', 'type': 'artist', 'uri': 'spotify:artist:0tPjSrb43a58uznKru1k2P'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca'}, 'href': 'https://api.spotify.com/v1/artists/13ubrt8QOOCPljQ2FL1Kca', 'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'type': 'artist', 'uri': 'spotify:artist:13ubrt8QOOCPljQ2FL1Kca'}]",https://p.scdn.co/mp3-preview/d6194fca92d84f622fdb1740944363cf7b24f7e5?cid=57daa17ab8e544dcab420c4b154c56d9
69,5z7mYFfhw6N6f23VwrokJD,The Way You Move (feat. Sleepy Brown),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7'}, 'href': 'https://api.spotify.com/v1/artists/1G9G7WwrXka3Z1r7aIDjI7', 'id': '1G9G7WwrXka3Z1r7aIDjI7', 'name': 'OutKast', 'type': 'artist', 'uri': 'spotify:artist:1G9G7WwrXka3Z1r7aIDjI7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7Dnu2NmddNymEI2LMZVH5v'}, 'href': 'https://api.spotify.com/v1/artists/7Dnu2NmddNymEI2LMZVH5v', 'id': '7Dnu2NmddNymEI2LMZVH5v', 'name': 'Sleepy Brown', 'type': 'artist', 'uri': 'spotify:artist:7Dnu2NmddNymEI2LMZVH5v'}]",https://p.scdn.co/mp3-preview/06ff09c1a933e2cc9b093d3206142e69343c1d02?cid=57daa17ab8e544dcab420c4b154c56d9
73,6RFGykMl5wP1gMPccCY9oB,Dance with the Devil,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo'}, 'href': 'https://api.spotify.com/v1/artists/13y7CgLHjMVRMDqxdx0Xdo', 'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane', 'type': 'artist', 'uri': 'spotify:artist:13y7CgLHjMVRMDqxdx0Xdo'}]",https://p.scdn.co/mp3-preview/495ee26cf19b302b35f00f2d6bf1f5161b0849aa?cid=57daa17ab8e544dcab420c4b154c56d9
74,4afMG2PlvFfX976bZJvHmb,"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7CCjtD0hCK005Bvg2WG1a7'}, 'href': 'https://api.spotify.com/v1/artists/7CCjtD0hCK005Bvg2WG1a7', 'id': '7CCjtD0hCK005Bvg2WG1a7', 'name': 'Carnage', 'type': 'artist', 'uri': 'spotify:artist:7CCjtD0hCK005Bvg2WG1a7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL'}, 'href': 'https://api.spotify.com/v1/artists/5dHt1vcEm9qb8fCyLcB3HL', 'id': '5dHt1vcEm9qb8fCyLcB3HL', 'name': 'A$AP Ferg', 'type': 'artist', 'uri': 'spotify:artist:5dHt1vcEm9qb8fCyLcB3HL'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI'}, 'href': 'https://api.spotify.com/v1/artists/1pPmIToKXyGdsCF6LmqLmI', 'id': '1pPmIToKXyGdsCF6LmqLmI', 'name': 'Rich The Kid', 'type': 'artist', 'uri': 'spotify:artist:1pPmIToKXyGdsCF6LmqLmI'}]",https://p.scdn.co/mp3-preview/6b7082ef32ab5309e9f5aa7dc340a99a4cc7368d?cid=57daa17ab8e544dcab420c4b154c56d9
75,3glqlA5qY3bbo8UaUDGPnw,Triumph,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk'}, 'href': 'https://api.spotify.com/v1/artists/34EP7KEpOjXcM2TCat1ISk', 'id': '34EP7KEpOjXcM2TCat1ISk', 'name': 'Wu-Tang Clan', 'type': 'artist', 'uri': 'spotify:artist:34EP7KEpOjXcM2TCat1ISk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0dS5xeDefwoUNasLUHnCjR'}, 'href': 'https://api.spotify.com/v1/artists/0dS5xeDefwoUNasLUHnCjR', 'id': '0dS5xeDefwoUNasLUHnCjR', 'name': 'Cappadonna', 'type': 'artist', 'uri': 'spotify:artist:0dS5xeDefwoUNasLUHnCjR'}]",https://p.scdn.co/mp3-preview/e15cbaf09a5e8304e7e3f72d12fbeb14bf95f73c?cid=57daa17ab8e544dcab420c4b154c56d9
