Genre,Track Name,Track ID,Preview_link
rock,Run,1wLQwg0mloy3yXjL0jPE0N,https://p.scdn.co/mp3-preview/fded09b73c6308a8e8dccfad257bee228848481a?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,In Bloom - Nevermind Version,30HCB1FoE77IfGRyNv4eFq,
rock,Calendar Days,6aR2ZSMQdxdZRqW64EuI8I,https://p.scdn.co/mp3-preview/4995dcfc98e44d092c60ed73d015019ae6010102?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Last Nite,7kzKAuUzOITUauHAhoMoxA,https://p.scdn.co/mp3-preview/dd2111a218b3007e3e23a6be300a87f02aee045a?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,High,17aDyX39gb1iV1ZWvD1ffE,
rock,My Own Grave,2QcHIZFd5Meeroa1HB1L90,
rock,Shout at the Devil,065KxjTN25jrlGiWPKprsb,
rock,Cold as Ice,7vidktgNZFQylTgH1GEnMs,https://p.scdn.co/mp3-preview/cf18b5451f250c4a2f6bc8dbb720f2aa164cffa9?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,California Dreamin' - Single Version,4s6LhHAV5SEsOV0lC2tjvJ,
rock,Eye of the Tiger,2HHtWyy5CgaQbC7XSoOb0e,https://p.scdn.co/mp3-preview/0305e216dd77b09c395724bd2c3506cd1047dad2?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,I Will Wait,2JHBMVs8E7bJJBLkXpKgHn,
rock,The Passenger,24FmdHoCr2jZGE6Z6dZbJT,
rock,Thought Contagion,06wHZeRsjMH83IO7GlClH5,
rock,Wolf,2S7R4trL4HITPIfvKUxcA4,https://p.scdn.co/mp3-preview/38c4d01cc0ac0d1c7de312a66ff989da3f5fac07?cid=6410be731bfd4cf798c0e6e9a32589fc
rock,Dani California,10Nmj3JCNoMeBQ87uw5j8k,https://p.scdn.co/mp3-preview/87d4f1047475a73d44731914bca0b883cc1d5876?cid=6410be731bfd4cf798c0e6e9a32589fc
