,Genre,Track Name,Track ID,Preview_link
0,pop,Maybe It's Time,6jMbPsH6lTOLs5n8Af26AG,
1,pop,New Rules,2xJCMIJfcNYDc5iR0sAm2O,https://p.scdn.co/mp3-preview/75a1b521de23958a2db9acf4fc8151999ee54bd7?cid=577c3414ccf54576a289735f10e3ee13
2,pop,All My Friends (feat. Tinashe & Chance the Rapper),6TaqooOXAEcijL6G1AWS2K,https://p.scdn.co/mp3-preview/65df530e5059704ea50bf31c0f09e9877f6ec4b9?cid=577c3414ccf54576a289735f10e3ee13
3,pop,I'm a Mess,3KiktyOxQd2Z0bmnabgRq2,https://p.scdn.co/mp3-preview/32028b3d85964481a53e42865121ff2e38ab4acf?cid=577c3414ccf54576a289735f10e3ee13
4,pop,Love On The Brain,2aksifNn5ph8igDOkPBA02,
5,pop,I Know What You Did Last Summer,2GyA33q5rti5IxkMQemRDH,
6,pop,What Lovers Do (feat. SZA),0GxQ1A5L9xnMOytbP6eKBG,
7,pop,Love on Me,3bvjsHQd792zIO4SKFxXKs,https://p.scdn.co/mp3-preview/379ce359b93747fe202aab39b94bcfe7e5398a5e?cid=577c3414ccf54576a289735f10e3ee13
8,pop,Who Do You Think Of?,70ktjd0U8G7qxoYXsXddNE,
9,pop,Chanel,6Nle9hKrkL1wQpwNfEkxjh,https://p.scdn.co/mp3-preview/1888bb2067ea1111ddb4a43d57d28473ec00383b?cid=577c3414ccf54576a289735f10e3ee13
10,pop,Better Not (feat. Wafia),447yWcDPg1ddgcHBLGpJC0,
11,pop,Bed Peace,5Ck3e6z1bcSCes5gdo0Ddt,
12,pop,Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,https://p.scdn.co/mp3-preview/d4362730866e97d2e89776ceea7ad31cc5a44541?cid=577c3414ccf54576a289735f10e3ee13
13,pop,Right Now,43wzy7JxMEfvCh8ZFeZKYk,
14,pop,Never Forget You,6hmhG1b4LEyNuashVvuIAo,https://p.scdn.co/mp3-preview/0ce1f42d1a988c629df6fcaca5d3db5742b98f9e?cid=577c3414ccf54576a289735f10e3ee13
15,pop,Darkside,1snWlbcbgQpJfknoI30DWG,https://p.scdn.co/mp3-preview/d741d3266cf14fe61fecfce1e22362aa81a6054c?cid=577c3414ccf54576a289735f10e3ee13
16,pop,Ciao Adios,01BC4Xj5tfsfV8DLDrma7q,https://p.scdn.co/mp3-preview/46ec75cdd6ffc062938ff670bac0d02c293e70f8?cid=577c3414ccf54576a289735f10e3ee13
17,pop,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,https://p.scdn.co/mp3-preview/a515fa169153249641255877d5a36af261cf0d7c?cid=577c3414ccf54576a289735f10e3ee13
18,pop,YOUTH,1cOyWWUr3oXJIxY0AjJEx9,
19,pop,Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,https://p.scdn.co/mp3-preview/09a6fcd9ca6aac808bf9ab042a55ca9ea63d66d0?cid=577c3414ccf54576a289735f10e3ee13
20,pop,Lucid Dreams,0s3nnoMeVWz3989MkNQiRf,
21,pop,Ain't My Fault,0ADG9OgdVTL7fgREP75BrZ,https://p.scdn.co/mp3-preview/20a2b8cc9b444e7244ff5d6d379220e281bb4732?cid=577c3414ccf54576a289735f10e3ee13
22,pop,Silence,7vGuf3Y35N4wmASOKLUVVU,https://p.scdn.co/mp3-preview/d779881bd6bbcced00dbf7f5b87e3374bf7c058b?cid=577c3414ccf54576a289735f10e3ee13
23,pop,Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB,
24,pop,Love Someone,2JqnpexlO9dmvjUMCaLCLJ,https://p.scdn.co/mp3-preview/04cf58ec4116750b72117e8b2331f3b0e3ce884f?cid=577c3414ccf54576a289735f10e3ee13
25,pop,Girls Like You (feat. Cardi B),7fa9MBXhVfQ8P8Df9OEbD8,
26,pop,Party (feat. Usher & Gucci Mane),1KhljCoJ2TgDEldnnfTHHc,https://p.scdn.co/mp3-preview/968fd6f0e00bba0f417170f6a222f04a765b3b43?cid=577c3414ccf54576a289735f10e3ee13
27,pop,Treasure,4G2Hbfwvn3oH7LxxPXjjGn,https://p.scdn.co/mp3-preview/a95d83702acc47afc8ef8e2e55522e7c6b4ee742?cid=577c3414ccf54576a289735f10e3ee13
28,pop,Just Hold On,3EmmCZoqpWOTY1g2GBwJoR,https://p.scdn.co/mp3-preview/8d728867e6951fadd40709dfc34b9050c8e7cef5?cid=577c3414ccf54576a289735f10e3ee13
29,pop,Tears (feat. Louisa Johnson),7py16W5fWYLFFS6BElKAjn,https://p.scdn.co/mp3-preview/149cbd020a0b9e0ae7d1e68d6b67a05bf2101432?cid=577c3414ccf54576a289735f10e3ee13
30,pop,Girls,5WSdMcWTKRdN1QYVJHJWxz,
31,pop,He Like That,7IQwT5VzrCo7UcMRljkkmR,https://p.scdn.co/mp3-preview/551d199105953adb1939a06cb5aef92561cfe45b?cid=577c3414ccf54576a289735f10e3ee13
32,pop,Hotter Than Hell,3ytPXQa5y40yr1Za9Wj6g7,https://p.scdn.co/mp3-preview/1c70d94725848c1818803314ee6b776d126f9e41?cid=577c3414ccf54576a289735f10e3ee13
33,pop,Say You Love Me,7fex2V7RzWl9nCKyILjibB,
34,pop,Started From the Bottom,6V2D8Lls36APk0THDjBDfE,
35,pop,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,https://p.scdn.co/mp3-preview/e8cbef539a2a32def5e66968cc00769a4f523c1c?cid=577c3414ccf54576a289735f10e3ee13
36,pop,One Night,40yJGQyEaBbIkXpwMFkXip,
37,pop,Firework,4r6eNCsrZnQWJzzvFh4nlg,
38,pop,Waves - Robin Schulz Radio Edit,5Sf3GyLEAzJXxZ5mbCPXTu,https://p.scdn.co/mp3-preview/f068fc68844ff2d8bda46788669ba7c5fbd98cad?cid=577c3414ccf54576a289735f10e3ee13
39,pop,Boys,5o4yGlG0PfeVUa6ClIyOxq,https://p.scdn.co/mp3-preview/c9b500adf5f76635e064833f77d4ae0983b96c4b?cid=577c3414ccf54576a289735f10e3ee13
40,pop,Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,
41,pop,I Wanna Know (feat. Bea Miller),18W92Zm1KjLCbUIszOhpkD,
42,pop,Perfect,3NLnwwAQbbFKcEcV8hDItk,https://p.scdn.co/mp3-preview/c6272bcc7ec076e8ef127a4ae95aca99aa3728ed?cid=577c3414ccf54576a289735f10e3ee13
43,pop,What They Want,3pndPhlQWjuSoXhcIIdBjv,https://p.scdn.co/mp3-preview/ddbb456112c441e4d239b7751b08604cf29ea94f?cid=577c3414ccf54576a289735f10e3ee13
44,pop,Never Be Alone / Hey There Delilah - Live Medley,1Q3bb5UXqAWr7Tjuno2xcq,
45,pop,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,https://p.scdn.co/mp3-preview/456046f512b8da97b84928f67cf9d8b2594db484?cid=577c3414ccf54576a289735f10e3ee13
46,pop,Amnesia,1JCCdiru7fhstOIF4N7WJC,
47,pop,Your Song,4c2W3VKsOFoIg2SFaO6DY5,https://p.scdn.co/mp3-preview/91a31303c4101d8cdd1a7a3894644cc236c6e776?cid=577c3414ccf54576a289735f10e3ee13
48,pop,Still Got Time (feat. PARTYNEXTDOOR),000xQL6tZNLJzIrtIgxqSl,https://p.scdn.co/mp3-preview/cc28d32b3c1064287d32fa2dd85d1667b7bc7cb8?cid=577c3414ccf54576a289735f10e3ee13
49,pop,Now and Later,08WPvDEsHvTFuB9w8tC2OS,https://p.scdn.co/mp3-preview/944b63757ac71db418cc48a3c206cb118c48391c?cid=577c3414ccf54576a289735f10e3ee13
50,pop,100 Letters,5EBvHC0SGFJDenBJafqOX4,
51,pop,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,https://p.scdn.co/mp3-preview/346fef42d6f419f25ce78866478f3d06637b05b4?cid=577c3414ccf54576a289735f10e3ee13
52,pop,Hey Brother,4RXpgGM7A4Hg7cFBoH5KyF,
53,pop,Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,
54,pop,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,
55,pop,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,https://p.scdn.co/mp3-preview/73f134920237db5f77576099534ac22fd6773b96?cid=577c3414ccf54576a289735f10e3ee13
56,pop,Scars To Your Beautiful,0prNGof3XqfTvNDxHonvdK,
57,pop,What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,https://p.scdn.co/mp3-preview/170a9a5c3c9d418b8a3027ef538dd34b3291dfeb?cid=577c3414ccf54576a289735f10e3ee13
58,pop,Hot N*gga,19gEmPjfqSZT0ulDRfjl0m,https://p.scdn.co/mp3-preview/db514620c64b34d46d7c00e25a8927689a99571e?cid=577c3414ccf54576a289735f10e3ee13
59,pop,All Eyez (feat. Jeremih) [Bonus Track],3JEzGRDUsozrehZTq3dKE8,
60,pop,Glorious (feat. Skylar Grey),0CokSRCu5hZgPxcZBaEzVE,https://p.scdn.co/mp3-preview/6b6ff3c8c72111b85b011d5ce8d573cbd2a8d8c9?cid=577c3414ccf54576a289735f10e3ee13
61,pop,Whippin (feat. Felix Snow),3QWjljChcOMkRDYSzF33Qr,https://p.scdn.co/mp3-preview/ed899d1bb2e78f57385a426eefce614591174f54?cid=577c3414ccf54576a289735f10e3ee13
62,pop,Level Up,5ubwXXOsH9bUhZsQ0Cybha,https://p.scdn.co/mp3-preview/a55191055ca6602bb50052ebaa69d9e6d9218f73?cid=577c3414ccf54576a289735f10e3ee13
63,pop,Don't,3pXF1nA74528Edde4of9CC,https://p.scdn.co/mp3-preview/1e41c4b05fa5ccbdc8fcb296cead7d7175a23ae5?cid=577c3414ccf54576a289735f10e3ee13
64,pop,The Mack,2fUZ3aMp8amSaV0mp8s6rQ,
65,pop,Ain't Giving Up,3mkJigBxWd5DJUsRuwHG3f,https://p.scdn.co/mp3-preview/409023ce926c5efb0e1ab4cb74da519db21c864c?cid=577c3414ccf54576a289735f10e3ee13
66,pop,Titanium (feat. Sia),2dOTkLZFbpNXrhc24CnTFd,https://p.scdn.co/mp3-preview/06392eaab5975806f18d8411f5b58f50b1899198?cid=577c3414ccf54576a289735f10e3ee13
67,pop,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,https://p.scdn.co/mp3-preview/57f9b45cd318070b04945fc6c8a7e50eaa7f8971?cid=577c3414ccf54576a289735f10e3ee13
68,pop,The Middle,09IStsImFySgyp0pIQdqAc,
69,pop,Slow Motion,4NYwy0R3NdvORX2B6OZXBT,https://p.scdn.co/mp3-preview/0ddfd2c56441f7bf4f9b33730783c9919c8f3e07?cid=577c3414ccf54576a289735f10e3ee13
