Genre,Track Name,Track ID,Preview_link
country,Get to You,3T6zcLTbdh4E3cQIpOtBps,https://p.scdn.co/mp3-preview/587695dc255c3cd923efb40fe1da7f8b5c1dffe2?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Wasted Time,12AOwWanBDN4TQbJRbErqM,
country,Dance with Me (feat. Kelsea Ballerini),07sa7qkxpemze5BBE7jufs,https://p.scdn.co/mp3-preview/97849001970e88a373f0d7d42b7c35bc0861f91f?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Suitcase,0uhxXyG4Eb5sIIt3GZxJcn,https://p.scdn.co/mp3-preview/a75e2ff2db16b5c8669aec2546e3db4593758f05?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Take A Back Road,7B6m8tHAYZsOKOKMU5SR2n,https://p.scdn.co/mp3-preview/6d48015b2c2c65a8cdbbc359c12a29574a6efda8?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Drink In My Hand,1cktZnxiONH0hR6Q3DKy8h,
country,Some Girls,6VpH1OWblmhNa24BdLvb0d,
country,From the Ground Up,0lQJBl9YEsoMtE8D4yTE9g,https://p.scdn.co/mp3-preview/bc8fdd7a8711c0c4819025440f9f11bc71d25b43?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Man! I Feel Like A Woman!,0IF0vGwaJQ8ZCh0QxhW6OV,
country,I Be U Be,2nrrKN2e59o4i2gdklsFD0,https://p.scdn.co/mp3-preview/235e663b57d1b25d73f3a83c0e88dadbeac30512?cid=6410be731bfd4cf798c0e6e9a32589fc
country,It Goes Like This,6GsAD8PgHxmEuIPTG8GP3M,
country,I'm Not Strong Enough to Say No,0AOMCsfuOaL4omgEOoM3DE,https://p.scdn.co/mp3-preview/1672657da7e8d4cfe9711b9e1932374765c02c74?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Wave on Wave,7rS87NoPWbAkVURdVFbGH9,
country,Heaven South,0tZwHsG8450JhVUUIfdw9S,https://p.scdn.co/mp3-preview/2815dfa4f18ede4266eaa9d07444da2aa17302a9?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Speechless,3GJ4hzg4lrGwU51Y3VARbF,https://p.scdn.co/mp3-preview/69de5cae36cc21287d66bcb93f3ba178198615c5?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Your Man,1WzAeadSKJhqykZFbJNmQv,
country,Unlove You,3DeLvrawPtl8wSupXgTlSh,
country,If the World Had a Front Porch,2m6Wm0nBUJdDfCggvpWAnV,https://p.scdn.co/mp3-preview/b83e4a65dc43a961ff0ccad0c672a2127f1babb7?cid=6410be731bfd4cf798c0e6e9a32589fc
country,I Was Jack (You Were Diane),44I91P5aG9AjpMdxnQTjoe,
country,Whatcha Gonna Do With A Cowboy,6UBvhlms1M16oUYZkEfqpy,
country,Dixie On My Mind,2IHWabwhSEdpB5XEhaz9zx,https://p.scdn.co/mp3-preview/143b626f780eeaabcdce787b44d884aa649e010b?cid=6410be731bfd4cf798c0e6e9a32589fc
country,More Girls Like You,73WWkaWkIRSP3MYGZ14aY4,
country,Little Bit of You,4AumKAnMygP1baZGTZrRdp,https://p.scdn.co/mp3-preview/30e97af3b601015a05a9656b4a974f073356c303?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Bring On The Rain,1OnXz5v4hVdrNLJ9N4MqzL,https://p.scdn.co/mp3-preview/7f12041d5989cfe4bab64f9071fc21acb925f308?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Lifers,6F6NSi78ckFinGlLlB7aYp,
country,Goodbye Earl,4HN6Eun4JnXnjaQ8b1J1MS,https://p.scdn.co/mp3-preview/3346d560f78e2f23d4c5c5968bf06daee6b4cbe4?cid=6410be731bfd4cf798c0e6e9a32589fc
country,It All Started With a Beer - Single Version,3qtZwBkPpK2Q8fcYRHm4AX,https://p.scdn.co/mp3-preview/22746f2299d041c1d7009e3db160c1e9943e60fa?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Bleachers,1pa7g1J3vUYRrcg5GRTZdK,
country,Lights Come On,4llYMkhHa1w7UAdDFRQcEZ,https://p.scdn.co/mp3-preview/9ef23b6b5f5f41aff4fc2e746e5fa443d31328e6?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,https://p.scdn.co/mp3-preview/9f469bdf015e441ab0679c92a98d80313585e4d4?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Southside Of Heaven,6aLl1AjRbo4ddJZh7Hzazx,
country,Kill A Word,0ipcmHor30Y8p6hCd8QUVq,
country,Where I Come From,10ps1I1sIMRNZW11eceN7W,https://p.scdn.co/mp3-preview/799b068fe6d091259163e09821f33d60668af2a7?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Are You Gonna Kiss Me Or Not,2TAcwD5KcV9uY3O1tLGV15,https://p.scdn.co/mp3-preview/9d0d156e96066eb5860c6a2d5d2fb14194f3a48a?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Follow Your Arrow,4CLPNURPcKztF9RRdcWLGP,
country,The Way I Talk,2uKpzT2E2gid82Tka9xK4n,
country,Don't Laugh At Me,2nWKk3ACZN7exdamcHvGMU,
country,With You I Am,34SQ0QfLSR316d8KL2zkuZ,https://p.scdn.co/mp3-preview/2de28520bf85af92caed1c6868360b038c3c6ea1?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Wagon Wheel,2FkMd8wLMIZytpKn4u6kMw,
country,Wanted,5KSPTbvoKVN1kLGcubdtIr,https://p.scdn.co/mp3-preview/2130ccc83ba83101baa878fe5708a2a10bbe9bd9?cid=6410be731bfd4cf798c0e6e9a32589fc
country,The Weekend,48tAdjG4ng2JfECa7OQujk,
country,Guns & Roses,5UJWS1fXHh3zfmM2tjEnuX,https://p.scdn.co/mp3-preview/2acce25ce4bbd990578089562d4704f1b3fd81d1?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Alabama,1XDzDF2lUxBqpHDUVJGzbF,
country,Tin Man,4ckQIgBy1gVeevf7UAereE,https://p.scdn.co/mp3-preview/cddfc78011095249efc9602cf7ed69ed7773c4a4?cid=6410be731bfd4cf798c0e6e9a32589fc
country,A Country Boy Can Survive,77dcKrzRUI02XjHd2okARp,https://p.scdn.co/mp3-preview/6c278f980b5594b4f9ecbaef1af37e2857d0a574?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Holes In The Floor Of Heaven,1pZbQrvzJExLxvhYcrsYdG,
country,What Hurts The Most,4bVuIlGQBMWS7vIhcx8Ae4,
country,Delta Dawn,7GH8qNOm2gEKryVUyVzkmt,https://p.scdn.co/mp3-preview/f49aba8c8e4afb8344c2d7ec1ef9e69f80b08c94?cid=6410be731bfd4cf798c0e6e9a32589fc
country,I Got the Boy,6tbNaE7kvGNqS7FvJ0dzLB,https://p.scdn.co/mp3-preview/60c9f1b9041640abd1b4d045917df0e1d05f6796?cid=6410be731bfd4cf798c0e6e9a32589fc
country,You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J,https://p.scdn.co/mp3-preview/d67c5f6071e4ee833392128032272a53e7651f4a?cid=6410be731bfd4cf798c0e6e9a32589fc
country,Bottoms Up,7nDoBWDvf02SyD8kEQuuPO,
country,Corpus Christi Bay,4Sp3o2wUIIaphf4s4TcV81,
country,If Heaven Ain't A Lot Like Dixie,2VV9KHwOfrS7ZOEzPZJFLJ,https://p.scdn.co/mp3-preview/5c4759de6c2495131486979abecda91f72f0a9f9?cid=6410be731bfd4cf798c0e6e9a32589fc
