,Genre,Track Name,Track ID,Preview_link
0,jazz,Stella By Starlight,4zxd4tiXPlWMqoJltbVTbE,https://p.scdn.co/mp3-preview/a4430030bca4c02cf569b429f8776e70e6aafacb?cid=577c3414ccf54576a289735f10e3ee13
1,jazz,I Guess I'll Have To Change My Plan,6wQ3GAuPb6RQ25mt1y1Wt9,
2,jazz,You Make Me Feel So Young - Remastered 1998,2WaYW84yWij5NSCpgSeU2R,
3,jazz,Change of the Guard,0S78qezX3QdsGDp3LPhV7T,
4,jazz,Lady Day and John Coltrane,5Si2mbeT6nL3ysCIVsYu4R,
5,jazz,Watermelon Man,2zQl59dZMzwhrmeSBEgiXY,https://p.scdn.co/mp3-preview/1a7bccc5edd7e8e0c4309e50821e0601634643e5?cid=577c3414ccf54576a289735f10e3ee13
6,jazz,When It's Sleepytime Down South,55GovtDfcoF4YyitVEcbg5,https://p.scdn.co/mp3-preview/0a19a25eee23e49505c4ddf608c77082b975a3b5?cid=577c3414ccf54576a289735f10e3ee13
7,jazz,Wake The Neighbors,66dtIYkpmtSZAIJzp4qlKN,
8,jazz,Midnight Special - Rudy Van Gelder Digital Remaster/2007,6oWhUfePc5h9r5pfw7wvPN,
9,jazz,Just a Little Lovin',7LohM56jH2aS3HZkwTKDFs,https://p.scdn.co/mp3-preview/b9b93b500f447420efb19a957d8d3db19bddcbe7?cid=577c3414ccf54576a289735f10e3ee13
10,jazz,Shiny Stockings,7dQKp25fu61q8xqxPBm17O,
11,jazz,Agua De Beber,1HSkO9b7iVbu9ozQy6KTPi,
12,jazz,'Round Midnight,1wl5b2lw3YagQtZiYZbQWP,
13,jazz,Django's Tiger,3MC79TErHHp9FODo2ErBQ1,https://p.scdn.co/mp3-preview/63bb0a996c19c660faafbfe287bed5835c3e702b?cid=577c3414ccf54576a289735f10e3ee13
14,jazz,Where We Used To Live,0Y6WjYBWld3reWsTMT8FTd,
15,jazz,Fly Me To The Moon - Remastered,7FXj7Qg3YorUxdrzvrcY25,
16,jazz,Unforgettable,5h1mm1R9Jy531CbvptILX7,
17,jazz,Let's Face The Music And Dance,4Gl2Ik9qLQK3EcaSl6XLKF,
18,jazz,Milestones,1xicvSO4CJ2ymqYgpk7DFh,https://p.scdn.co/mp3-preview/0c9b132c4e7b468980489d844f1ff5648df141b4?cid=577c3414ccf54576a289735f10e3ee13
19,jazz,That Old Feeling,2d64G7VaZdHQuAquz5HQNu,
20,jazz,Better Git It in Your Soul,16nJl8NnriCJxraco5Zssm,https://p.scdn.co/mp3-preview/7646a845c61449a29747440dcea48e54a2633158?cid=577c3414ccf54576a289735f10e3ee13
21,jazz,The Smile Of The Snake,4vBWNacHMiGtZs40whqX41,
22,jazz,Mood Indigo,4FbyGU4nbHHioKAoCpYRzH,
23,jazz,Mama Too Tight,7IPEQ3ScOp9cAd3dC7JvDn,
24,jazz,Just a Gigolo,3laCo1tj2egTZLFDEZjbMy,https://p.scdn.co/mp3-preview/56652e3bf21449c4911169a82191f22b18e20200?cid=577c3414ccf54576a289735f10e3ee13
25,jazz,"Bess You Is My Woman (From ""Porgy and Bess""",2fJQmRWmlyqRxm8Pwdw7th,https://p.scdn.co/mp3-preview/3d0cbefcb3feae2caf28376e973f9879eecf93e7?cid=577c3414ccf54576a289735f10e3ee13
26,jazz,Dancing,5P7QtBWllP1CQno3Bi834D,
27,jazz,Do Nothing 'Til You Hear From Me,416r9TTLw4WO3YEIuZZHp8,
28,jazz,Narrow Daylight,6Zt7JInOOOCdLwdAYvPDDu,
29,jazz,Quando Você Olha Pra Ela,1gAwmiCi0007bdxKCwR7TK,
30,jazz,Moonlight In Vermont,4p6upktU3Ms5LiFuwzXAV3,
31,jazz,Blue Monk,3Us7ZYk1MxPMvQu5mnI0Zw,https://p.scdn.co/mp3-preview/e32a6a1dec42ccaf8127a93f496eae9cf435551d?cid=577c3414ccf54576a289735f10e3ee13
32,jazz,Minor Swing,3qPQxLOF4cAi7rvHUn4cqE,https://p.scdn.co/mp3-preview/e984aafe99ecd22f0b2447e3b04c2d8b1c68a14b?cid=577c3414ccf54576a289735f10e3ee13
33,jazz,Lover Man - Remastered,2IphXOYrkkW52Cj6NCW9a7,https://p.scdn.co/mp3-preview/d1d05cfc61fcfeefe07faf66f8ed437bf9319a8b?cid=577c3414ccf54576a289735f10e3ee13
34,jazz,Bossa Nova U.S.A.,6cjjUuY51c5SwTABCVPSYH,https://p.scdn.co/mp3-preview/32af7f124efe823317ae4afae5a2df7e73e13ebf?cid=577c3414ccf54576a289735f10e3ee13
35,jazz,Shhh / Peaceful - LP Mix,267lVml7gJ9xefwgO6E2Ag,https://p.scdn.co/mp3-preview/3282562565c083171ee3e663fb7f5bee6c3370b4?cid=577c3414ccf54576a289735f10e3ee13
36,jazz,Vamp,4XUkIVq6olEHMIQEWpBn3t,https://p.scdn.co/mp3-preview/85d66f15ac0e654b8df8d3e7f02f7c6e1e747c4f?cid=577c3414ccf54576a289735f10e3ee13
37,jazz,Summertime,7LHdSTKBYwB4GuiDwgsHri,
38,jazz,Windows,0m8tSPLHhjhGToD6LW0RPp,
39,jazz,Cool Struttin',7CnOzCWGrTINcDExG6u99y,
40,jazz,Grazing In the Grass,3kOW7LYkOXJ9qE05TlKVc3,
41,jazz,Pretty Ballad,3gMMHNUrq3rPeUfgQcAJ2H,https://p.scdn.co/mp3-preview/cb662e3d93881ccdc8c20642ae77d88250d97daa?cid=577c3414ccf54576a289735f10e3ee13
42,jazz,Interlude No. 3,0wvbb2MxlokwqSvbeoOOHv,https://p.scdn.co/mp3-preview/dcd514ae7d7a2715149e6d9cd927c3a0c6a4f93c?cid=577c3414ccf54576a289735f10e3ee13
43,jazz,Tenderly,6TMoKdGcSIHjLfyzINFB5X,https://p.scdn.co/mp3-preview/a7f33f6ebbd5939571108ecaab7b101e457bcbc2?cid=577c3414ccf54576a289735f10e3ee13
44,jazz,Time After Time,3xyWojY10M9NSgnW0FZCbI,
45,jazz,Birdland,7nJc3vqcU2em6FH0c3Geox,https://p.scdn.co/mp3-preview/728a36478ff07e779766ae70288378da5fd81196?cid=577c3414ccf54576a289735f10e3ee13
46,jazz,Lullaby Of The Leaves - 1998 Digital Remaster,08rTZ8jNknn8VBS3v2o8pT,
47,jazz,La Vie En Rose - Single Version,6BGu9IJlUza0h7YrTWElnD,
48,jazz,God Bless the Child,7DUGRxCf9NFJffb5Eei8Ar,https://p.scdn.co/mp3-preview/edd2474d25b587da12ed4b8ff30117246b061aaa?cid=577c3414ccf54576a289735f10e3ee13
49,jazz,The Uprising,4g0c2RfsCWOvXlyDLJjGoc,
50,jazz,Chicago,5TjO0GOOon3R6YOnRFPwzk,
51,jazz,A Nightingale Sang In Berkeley Square,1xaTXPoDk4VOU9XhYX4KJM,
