,Genre,Track Name,Track ID,Preview_link
46,jazz,Birth,1N8kgdsicbNkQE0QettJvg,https://p.scdn.co/mp3-preview/423b0b6e25daebefc2d6d4d351794986843a0b73?cid=577c3414ccf54576a289735f10e3ee13
47,jazz,Blue Monk,3Us7ZYk1MxPMvQu5mnI0Zw,https://p.scdn.co/mp3-preview/e32a6a1dec42ccaf8127a93f496eae9cf435551d?cid=577c3414ccf54576a289735f10e3ee13
48,jazz,Blue In Green (Take 3),60p18YXhrzLNrAaUXL8Bu6,
49,jazz,Doubts 2,1ohoaGnztWcfczuRDceRdn,https://p.scdn.co/mp3-preview/e53b81a03fc11e57414f4fb0cd3935d4cae15d64?cid=577c3414ccf54576a289735f10e3ee13
50,jazz,It's Only A Paper Moon,5CMw1IWB7JOpUY9nk54n1K,
51,jazz,Wanderlust,55se4FQGLvhYMOeNxdElaS,
52,jazz,Both Sides Now,1pjATX7sbd6Y4jMVqIvzHk,https://p.scdn.co/mp3-preview/aa20d694c9af36089f24379e2413aff8a3404fe2?cid=577c3414ccf54576a289735f10e3ee13
53,jazz,Naima,360beQMahQ2FdZ9OmWYiBT,https://p.scdn.co/mp3-preview/539dce4f787c3561f3fd7fec75af1496456f0003?cid=577c3414ccf54576a289735f10e3ee13
54,jazz,Acid,2hspCATOKb9llyIeMik89G,
55,jazz,Doin' It,3qQVUOHJdgIFWJd0jrG9GE,https://p.scdn.co/mp3-preview/f637fd1bbac12a3a1bd8186d4a457bff225ebf4e?cid=577c3414ccf54576a289735f10e3ee13
56,jazz,Águas De Março,1CFpxBiLtcnBVIbnmAJCBk,
57,jazz,"Mercy, Mercy, Mercy",7aBKUvEYylCA24Cn8vepJj,
58,jazz,Blue Skies,0ADAFZE0bYIuaIyPNFl3LE,
59,jazz,Nata Di Marzo,0qjNOWXNj9SUuBiW9ioJhD,https://p.scdn.co/mp3-preview/a38bdce9d64786d2e398912c0237ed06227c7127?cid=577c3414ccf54576a289735f10e3ee13
60,jazz,Channel 1 Suite,3haSQ1sTtD7UuRI510NGwr,
61,jazz,Dolphin Dance - Remastered 1999/Rudy Van Gelder Edition,1Ku5vu9Crncz8ixeT4Ijxc,
62,jazz,Let There Be Love,2YsxdgfdysICWS4Mrn25hd,
63,jazz,La Vie En Rose - Single Version,6BGu9IJlUza0h7YrTWElnD,
64,jazz,Quando Você Olha Pra Ela,1gAwmiCi0007bdxKCwR7TK,
65,jazz,Limehouse Blues,7MmWcH8NQ0e9w8naaWp2l2,https://p.scdn.co/mp3-preview/64e3ee3eb0dc38fb8f54c69dc407a24966b4ea10?cid=577c3414ccf54576a289735f10e3ee13
66,jazz,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,0IffIW3eyCx9aZ36IqOu5o,
67,jazz,It Ain’t Necessarily So,0vwTHK0RI01avuLIrAHp8C,https://p.scdn.co/mp3-preview/5e886827d2d19bd6141c8e7fcf2a6f47c32873fc?cid=577c3414ccf54576a289735f10e3ee13
68,jazz,Self-Portrait In Three Colours,1dLb36wK59q5QgGCZE9YyK,https://p.scdn.co/mp3-preview/9381bee1fe10be62c128ca1160aca206ba4f2edb?cid=577c3414ccf54576a289735f10e3ee13
69,jazz,Moanin',4Tq2fWpX1nLCkMSOPkYb1Y,
70,jazz,Samba Triste,76XqHxPg6spx9xILgC99Fg,
71,jazz,Twilight...And Beyond,3MYojP082i6SdgmUxZWgMu,https://p.scdn.co/mp3-preview/bf629d78ca9bd095c585178d43fca9c43cb4b462?cid=577c3414ccf54576a289735f10e3ee13
72,jazz,Chega de Saudade,0dWOiVQwoUYTtXD0VVgmJQ,https://p.scdn.co/mp3-preview/fd87c6ee110ba4f9f446c3eeac6d061a5e2f4d7c?cid=577c3414ccf54576a289735f10e3ee13
73,jazz,Voice,6JOqYnE9SCTzZU4BMg42mE,
74,jazz,Hot Mallets - 2002 Remastered,6HRUw67PN9Q8q4y2FDQOU6,https://p.scdn.co/mp3-preview/b3126f6146abb498c2461e93b1d7aae2eb92269e?cid=577c3414ccf54576a289735f10e3ee13
75,jazz,I'll Be Seeing You,77N8NXUkbGwF7WuUjAlf9O,
76,jazz,Better Git It in Your Soul,16nJl8NnriCJxraco5Zssm,https://p.scdn.co/mp3-preview/7646a845c61449a29747440dcea48e54a2633158?cid=577c3414ccf54576a289735f10e3ee13
77,jazz,Maputo,2uwWxQaPESir0zpeVcHRvC,
