,Genre,Track Name,Track ID,Preview_link
0,heavy-metal,What a Horrible Night to Have a Curse,430xmK8Tw4J4VG8PxCqO4I,https://p.scdn.co/mp3-preview/4fdf87f9b01141ea5e8d64cea9b628a5a141b1f0?cid=577c3414ccf54576a289735f10e3ee13
1,heavy-metal,Halo,5nksa8EqKHSWO9WBj6DnmS,https://p.scdn.co/mp3-preview/538dbe97d64c481c81fe46e40ca4ee865c69ba6d?cid=577c3414ccf54576a289735f10e3ee13
2,heavy-metal,Mouth for War,6rkeaQRCWZxwkjhyqgxjXi,https://p.scdn.co/mp3-preview/cb8116effd9beb66f7cb4a90ada6d944f5d8d055?cid=577c3414ccf54576a289735f10e3ee13
3,heavy-metal,Stabbing the Drama,4GRDYaJQWP9wd9HAga6IB1,
4,heavy-metal,Amaranth,6eIveQ3SRArBxIE0RsUQKE,
5,heavy-metal,Into the Everblack,3lQMzffAEj7NnJLL6T0Y62,https://p.scdn.co/mp3-preview/11da6911c85dacddc2bf6f7439b570c9c5b2c360?cid=577c3414ccf54576a289735f10e3ee13
6,heavy-metal,Territory,0QRxtcxL31dRAeiUUuENPu,https://p.scdn.co/mp3-preview/45a512c74ba67b0d1ea7d0f7adba618067e428f6?cid=577c3414ccf54576a289735f10e3ee13
7,heavy-metal,High Road,4coYVm83MTdcEKlWcbU4Zh,https://p.scdn.co/mp3-preview/d2a21f1b6cae60d77bc3506d3801a433335e1b04?cid=577c3414ccf54576a289735f10e3ee13
8,heavy-metal,Bay Of Pigs,5Uz8WiJa82WLdQyhrttbfB,https://p.scdn.co/mp3-preview/abf639c06e2c297d5b1487b49828cf523acc0420?cid=577c3414ccf54576a289735f10e3ee13
9,heavy-metal,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,https://p.scdn.co/mp3-preview/3c390eff507ec1287a1dae98e32787d652f52de5?cid=577c3414ccf54576a289735f10e3ee13
10,heavy-metal,Rewind,4A99JebO77WSfmaT9FWd4M,
11,heavy-metal,Ghost of Perdition,0ppdt8zRZOHIKh4ZDB0Zp9,https://p.scdn.co/mp3-preview/beb827263fb2345bd0cecb3aa6036dc1b9433efb?cid=577c3414ccf54576a289735f10e3ee13
12,heavy-metal,Physical Education,0JGuSgtmWyfuxLGBs2wX0C,https://p.scdn.co/mp3-preview/fd41af3eda82e25a70752119006857d940a1f8af?cid=577c3414ccf54576a289735f10e3ee13
13,heavy-metal,Hearts On Fire,1uPJUOUzZydICIfknCS2nK,
14,heavy-metal,Raining Blood,4Yx9Tw9dTgQ8eGCq3PRDyn,
15,heavy-metal,Jesus' Tod,2XHG1C3ksw9EAclBFDYZ2M,https://p.scdn.co/mp3-preview/a4d39616e8be08875f154eaa7504013039ded1cf?cid=577c3414ccf54576a289735f10e3ee13
16,heavy-metal,Dionysian rite,6XGKQm8GH3rLaGLYCtarG5,
17,heavy-metal,Rasputin,1L3VY7f1nQQVyfs8ZunYRL,
18,heavy-metal,While We Sleep,3L3CSAuEOljN5C2SijEYMS,
19,heavy-metal,Ghost Walking,52lWFbQaG8VajS7y41hafF,https://p.scdn.co/mp3-preview/905d4c61d9acc1a92287481994a5ce37db4a71fb?cid=577c3414ccf54576a289735f10e3ee13
20,heavy-metal,Breaking the Law,2RaA6kIcvomt77qlIgGhCT,https://p.scdn.co/mp3-preview/2045675c3ff30411c283de17ddcf3952efd9234e?cid=577c3414ccf54576a289735f10e3ee13
21,heavy-metal,The Trooper - 1998 Remastered Version,2pxAohyJptQWTQ5ZRWYijN,
22,heavy-metal,Anthem,65spaK7qUix4NDUVjpQt3Y,
23,heavy-metal,Everytime I Die,4C4NQSUPO77nRBaJNm7nvB,
24,heavy-metal,Autotheist Movement II: Emancipate,0foojKmPteeEhWzYFE5L33,https://p.scdn.co/mp3-preview/a99b799b76ce32b18d49295fc26dcc9f656d2126?cid=577c3414ccf54576a289735f10e3ee13
25,heavy-metal,For Whom The Bell Tolls,4hOohf45f0JtxYKNsEAIOV,
26,heavy-metal,The Devil in I,5hheGdf1cb4rK0FNiedCfK,https://p.scdn.co/mp3-preview/7403b6a13701d54ed89cd5134b38997971123938?cid=577c3414ccf54576a289735f10e3ee13
27,heavy-metal,Needled 24 / 7,5IjTGUgCEUDw8t6wIVbmrg,
28,heavy-metal,Black Ninja,6hLrlyozgBK6NPOsURddeW,https://p.scdn.co/mp3-preview/5a09baf1bc7cb65246c36b439aac8bad751c7cbc?cid=577c3414ccf54576a289735f10e3ee13
29,heavy-metal,Elizabeth,5aFBJJDEPNFrZVCPUqeDe9,https://p.scdn.co/mp3-preview/0921987ec1339ad5a79dc58d2669dbb2613a13b9?cid=577c3414ccf54576a289735f10e3ee13
30,heavy-metal,Angel Of Death,5AdoS3gS47x40nBNlNmPQ8,
31,heavy-metal,Where The Dead Ships Dwell,2rBvzWSfw6nrZzglkfPXvY,
32,heavy-metal,A Debt Owed to the Grave,6ZzzFoQmbl8Posi5z62ZGB,https://p.scdn.co/mp3-preview/c785bc6456cf59e5f2cc6fdd9bf89347878ad689?cid=577c3414ccf54576a289735f10e3ee13
33,heavy-metal,Explosia,7f7AkrOCmi5X6Eovd3TiNq,https://p.scdn.co/mp3-preview/24cf2364c773569f0bb9db8cb7209c4200b82596?cid=577c3414ccf54576a289735f10e3ee13
34,heavy-metal,The Price,1zhslrTnZTCu5yHw8MjUF7,
35,heavy-metal,Digital World,2KhwmD6OTFJtlq6PVu9mI5,
36,heavy-metal,Maze of Torment,7t5riom6kdqXkb1VzTlAaH,https://p.scdn.co/mp3-preview/98302203c570d4a5a8fa087822ba5a90b0f64bc9?cid=577c3414ccf54576a289735f10e3ee13
37,heavy-metal,Punisher,1EZs2t6k55zUFbhX5jEJkg,https://p.scdn.co/mp3-preview/2b88e7ff27e49e2daf68f54bb62a836a8e978b17?cid=577c3414ccf54576a289735f10e3ee13
38,heavy-metal,Creeping Death,3LM41UarpHPJkUZ7rVbbGx,
39,heavy-metal,Now You've Got Something to Die For,6uw0ccDTu2taJB1KU6ggQk,
40,heavy-metal,Beneath Broken Earth,7nXQynqw05eNA9oKgpCUHA,
41,heavy-metal,Strife,15zUfY9L1p7bN9JsgaTAP0,https://p.scdn.co/mp3-preview/a2e2f335713603bd47bb1340981a4a643d63053b?cid=577c3414ccf54576a289735f10e3ee13
42,heavy-metal,Future World,3PXTDsPCP2dxGiArERTCng,
43,heavy-metal,Peace Sells - Remastered,5a2hIQWInPjqkkFiUEgxoX,
44,heavy-metal,Captain Morgan's Revenge,1hkgI8Rzi8rrsSlYCW9j9Y,
45,heavy-metal,Laid to Rest,0lCwaZYSRy6q0jLmnYiQxi,
46,heavy-metal,Cutting Teeth,1COGJO25PEu3X8lxB0WMwW,
47,heavy-metal,War Eternal,0EV08ZFYMYsc8hCwDuC97H,
48,heavy-metal,Punishment Through Time,4IvWcj0ZS0nGZKuykTPolm,
49,heavy-metal,War Ensemble,0TvcIlBxvXqfvy8mk36nQk,
50,heavy-metal,Trigger,6s3RVxopazXw7ROcexLBQR,
51,heavy-metal,Dark Chest Of Wonders,7guak4whUYm1NWQhFaA1GL,
52,heavy-metal,To Hell and Back,12dbm3GD7mGrySotwE6dm5,
53,heavy-metal,Pyhä Maa,0891uRCvRHGNrkpnGHQHVZ,https://p.scdn.co/mp3-preview/4ebf40544b76832a18c96b3e69b2691d8708b97f?cid=577c3414ccf54576a289735f10e3ee13
54,heavy-metal,Alpha,6PQcccCgnPgyAUtQNMbBr0,
55,heavy-metal,A Greater Foundation,1x1NTUH1QUJEiBnkAMy0Mq,https://p.scdn.co/mp3-preview/bd92a758f22ffec56d3c1177fb120925cf0919e5?cid=577c3414ccf54576a289735f10e3ee13
56,heavy-metal,Divergency,0gAV3a4d7PPkXo1E9KLmxF,https://p.scdn.co/mp3-preview/34279a2297c2dafab797a4779cc436e1a1515ef9?cid=577c3414ccf54576a289735f10e3ee13
57,heavy-metal,Breathe (Until We Are No More),5kLW9coiEKDAyYWor3VbbQ,https://p.scdn.co/mp3-preview/c5757c5651ddec579f161f2518ea57779ab5fc14?cid=577c3414ccf54576a289735f10e3ee13
58,heavy-metal,Wait and Bleed,2gscB6kDOmrv1P6qs2KXE3,https://p.scdn.co/mp3-preview/7c1a811854a00fa916aee06ab0b56ef9901723a4?cid=577c3414ccf54576a289735f10e3ee13
59,heavy-metal,Hangar 18 - Remastered 2004,6b6uLZsoGhObYexIxnRbIb,
60,heavy-metal,War of the Gods,2bBUHwOa8alimc1TiXg1oY,https://p.scdn.co/mp3-preview/8b5f35152bba8553df7fa143d78a357b15cfa8e7?cid=577c3414ccf54576a289735f10e3ee13
61,heavy-metal,Abigail (Reissue),3VAwkPP43h8WrPuvszXTsl,
62,heavy-metal,In Waves,1yYr4D1KjhhyDD5bZIiFQy,https://p.scdn.co/mp3-preview/10527723593d61eeefc8583ec2d82c9457a010e4?cid=577c3414ccf54576a289735f10e3ee13
63,heavy-metal,5 Minutes Alone - 2003 Remaster,4ifte2dOwkkfP7suPYmwX2,https://p.scdn.co/mp3-preview/99ac5ecb243af137419b8182fb49028575ac1d14?cid=577c3414ccf54576a289735f10e3ee13
64,heavy-metal,A Wolf Amongst Ravens,7pwkMTD1dDqHZyCuUko2Aw,https://p.scdn.co/mp3-preview/da5d23a3363685aa9f32c2c50cf5ef11636dac33?cid=577c3414ccf54576a289735f10e3ee13
65,heavy-metal,Take This Life,52DKRgSDIyvacToVErwWg5,
66,heavy-metal,The Pursuit Of Vikings,0sObxZUKqdPfgjG9ahSlP5,https://p.scdn.co/mp3-preview/2cec7937dd721879d795ade19fe818236cbcee96?cid=577c3414ccf54576a289735f10e3ee13
67,heavy-metal,My Curse,6zKF4293k44ItKWJJgrhXv,https://p.scdn.co/mp3-preview/591da0da6fe74da8c2b774dd2670e94b1361d5da?cid=577c3414ccf54576a289735f10e3ee13
68,heavy-metal,Year Zero,1MdC1WDXrEzrpQwxb5mEXC,
69,heavy-metal,Bleed,5p2sCetlJ6D0KiBljKwmLb,
70,heavy-metal,Master Of Puppets,6NwbeybX6TDtXlpXvnUOZC,
71,heavy-metal,Fallen Star,1KwkH0GZEgZ2g8XJIUOCeR,
72,heavy-metal,Fighting the World,2tjb6V24kf6sDUdEFNf3m9,https://p.scdn.co/mp3-preview/2352e93f56d1d30da39201fe652d156eac378758?cid=577c3414ccf54576a289735f10e3ee13
73,heavy-metal,Disciple,2uenkeJMEfGmjebYnewnlE,
