,Genre,Track Name,Track ID,Preview_link
0,heavy-metal,Messe Noire,0buZkaEEaRLoEfVctp64sb,https://p.scdn.co/mp3-preview/65d3e717d1cd1a2fb5f16d9313df1adcc191b990?cid=577c3414ccf54576a289735f10e3ee13
1,heavy-metal,Mikasa,3WERezDCiZxIDfghCax9uJ,https://p.scdn.co/mp3-preview/9e123820bdd9bd2e2d93dcc0886132f3b852d665?cid=577c3414ccf54576a289735f10e3ee13
2,heavy-metal,2 Minutes to Midnight - 1998 Remaster,6aYXSH9JZrD30Av2KlAOMY,
3,heavy-metal,Under Bergets Rot,4ho1rQiv9MAInf3SEeywxK,
4,heavy-metal,Princess of the Night,2Q6Knqq0R7baKPuo0bgMCU,https://p.scdn.co/mp3-preview/2ce3299890a64af6ba901f852521bb766f624e0e?cid=577c3414ccf54576a289735f10e3ee13
5,heavy-metal,Unanswered,0xoWbuuHeHgbmsOtgQeNKH,
6,heavy-metal,In Due Time,1HlOGL1p6wlpOZatJ2NwFk,https://p.scdn.co/mp3-preview/5287be8e73ca9d056e75ed0bf9171a906c04b75f?cid=577c3414ccf54576a289735f10e3ee13
7,heavy-metal,Deliver Us,6HM5Kk5TkGEKigkf9uQRjq,
8,heavy-metal,Frozen Angel,4Hgv0MAxYXCmMj9yBr1QVj,
9,heavy-metal,Maha-kali,71wYWbqX2fqmQBsPy7x8Fc,
10,heavy-metal,Raining Blood,4Yx9Tw9dTgQ8eGCq3PRDyn,
11,heavy-metal,Carolus Rex,6imjjOJ63SnfvbYTARjyqz,
12,heavy-metal,Tread Lightly,46PDxEshU0SPeKY36Pu3FY,https://p.scdn.co/mp3-preview/b3122cd0af25fae7970015a2b5e181df09fc0c39?cid=577c3414ccf54576a289735f10e3ee13
13,heavy-metal,Cemetery Gates,4vJr55lngvhSM8WIh9CjQc,https://p.scdn.co/mp3-preview/537befd951a290a8c4fc28e5503c6b76d2d01d7a?cid=577c3414ccf54576a289735f10e3ee13
14,heavy-metal,Teleute,4h9uSVP5TLMgfIushabPE2,https://p.scdn.co/mp3-preview/5822e5302b6cc3d8ff4901aa32baed5cc6e57383?cid=577c3414ccf54576a289735f10e3ee13
15,heavy-metal,Sweating Bullets - Remastered 2004,6i7IXg8j7ZngiEOgBYjkhw,
16,heavy-metal,Follow The Signs,5ZlXDEk3EVZkDx4VMdZzbl,https://p.scdn.co/mp3-preview/dd5b594f0e1a70c9c646930d6ac9a30c63025287?cid=577c3414ccf54576a289735f10e3ee13
17,heavy-metal,Strife,15zUfY9L1p7bN9JsgaTAP0,https://p.scdn.co/mp3-preview/a2e2f335713603bd47bb1340981a4a643d63053b?cid=577c3414ccf54576a289735f10e3ee13
18,heavy-metal,Hunger,75vG0v9Ql3pt9vQGb49YsS,
19,heavy-metal,Seasons In The Abyss,2jfYVyExxd0j61Qm5TZi6V,
20,heavy-metal,Kings of Metal,28TcG73tbc4iGrGBFjiBnR,https://p.scdn.co/mp3-preview/fdc8d0eab727fccdd266bc10036d9209f0b934e1?cid=577c3414ccf54576a289735f10e3ee13
21,heavy-metal,The Last in Line,6LUGAFpbYVek4rRY0G9dV0,https://p.scdn.co/mp3-preview/4e12b511c7cc19bd42135710bae98700b152b068?cid=577c3414ccf54576a289735f10e3ee13
