,Genre,Track Name,Track ID,Preview_link
22,heavy-metal,Unleash,5k9VszXh7SBvRuDr8D7YCq,https://p.scdn.co/mp3-preview/5518a753dd4b4bcdfecedb2cb2a479d9c7e97aad?cid=577c3414ccf54576a289735f10e3ee13
23,heavy-metal,22 Faces,2KYrdIZEBIJru1LA9P6VUE,
24,heavy-metal,Angel Of Death,5AdoS3gS47x40nBNlNmPQ8,
25,heavy-metal,Hearts On Fire,1uPJUOUzZydICIfknCS2nK,
26,heavy-metal,The Enemy Inside,1ZR4QAYsiO9zPsGaMPW2OI,https://p.scdn.co/mp3-preview/bd9c05d1f78ea6182ada96ffb99bbe60440b5279?cid=577c3414ccf54576a289735f10e3ee13
27,heavy-metal,Peace Sells - Remastered,5a2hIQWInPjqkkFiUEgxoX,
28,heavy-metal,Viinamäen Mies,35xTFRe9rqRjK5PLdpqWNb,
29,heavy-metal,The Price,1zhslrTnZTCu5yHw8MjUF7,
30,heavy-metal,My Curse,6zKF4293k44ItKWJJgrhXv,https://p.scdn.co/mp3-preview/591da0da6fe74da8c2b774dd2670e94b1361d5da?cid=577c3414ccf54576a289735f10e3ee13
31,heavy-metal,Crystal Mountain,0ItAcLSkUiePOmFGun3cSe,https://p.scdn.co/mp3-preview/6fdca6a1783e750afd9208092810147362b7e8f8?cid=577c3414ccf54576a289735f10e3ee13
32,heavy-metal,Electric Crown,5gnjaZqOaqE5GZKjby8KoT,https://p.scdn.co/mp3-preview/6962417f84cf9324685b8d688893fc82fcfd43db?cid=577c3414ccf54576a289735f10e3ee13
33,heavy-metal,The Game,2xr8xGBmeXy8H2eWEpxfP7,https://p.scdn.co/mp3-preview/472c3335f2d64b65a2058327e5aaf7c28e0dda59?cid=577c3414ccf54576a289735f10e3ee13
34,heavy-metal,Replica,5Q964CEfbwUO0xXGrIzQoI,
35,heavy-metal,Language II: Conspire,6U5yvC1UxQH459M7h3XJrb,
36,heavy-metal,Axe of Judgement,6c1hKkBNxNOL7Nv8kINyas,https://p.scdn.co/mp3-preview/a32e64d603ff9a07271444efd52ece5ebf4d7568?cid=577c3414ccf54576a289735f10e3ee13
37,heavy-metal,An Eternity Of Lies,3gCXTYYYSWU9yJiFYjgOpQ,
38,heavy-metal,Fury Of The Storm,0B6uxTg34PpMBFhA4fKsAU,
39,heavy-metal,Dead Skin Mask,04lIJwNlGIxS0cCMmxCsEX,
40,heavy-metal,Fear Of The Dark - 1998 Remastered Version,6q9CRTF8dyABIcKj7bCJwf,https://p.scdn.co/mp3-preview/38c2695b764dfdbc012bc98a51680867f5c81e93?cid=577c3414ccf54576a289735f10e3ee13
41,heavy-metal,Strife,15zUfY9L1p7bN9JsgaTAP0,https://p.scdn.co/mp3-preview/a2e2f335713603bd47bb1340981a4a643d63053b?cid=577c3414ccf54576a289735f10e3ee13
42,heavy-metal,In My Sword I Trust,2jvhoUj6rTyQHZ0XrVR7dv,
43,heavy-metal,Reign of Darkness,1ZzC86R3PE8fEbZpLXxenI,
44,heavy-metal,Kings of Metal,28TcG73tbc4iGrGBFjiBnR,https://p.scdn.co/mp3-preview/fdc8d0eab727fccdd266bc10036d9209f0b934e1?cid=577c3414ccf54576a289735f10e3ee13
45,heavy-metal,Darkness Within,0bHYX16vAFaFhtEqKhCeqg,https://p.scdn.co/mp3-preview/841db4dcc263cb8014888f3523b72e56b7c0781d?cid=577c3414ccf54576a289735f10e3ee13
46,heavy-metal,Heavy Heart,0YAVTydrJotYSpqP9WNuCF,
47,heavy-metal,Painkiller,0L7zm6afBEtrNKo6C6Gj08,https://p.scdn.co/mp3-preview/e42a4de803594215aa4d244895f8d2abb1367697?cid=577c3414ccf54576a289735f10e3ee13
48,heavy-metal,Symphony Of Destruction,4YJZjINIhakR98fnz1Pvup,
49,heavy-metal,Cafo,1ZfnGTUnha3QHj3KFmub0W,https://p.scdn.co/mp3-preview/93b6dd0822831b53c031a90a47a36b90876cd8a0?cid=577c3414ccf54576a289735f10e3ee13
50,heavy-metal,You Will Know My Name,2dQUNg3OGqVXrfjDpgJcCu,
51,heavy-metal,Divergency,0gAV3a4d7PPkXo1E9KLmxF,https://p.scdn.co/mp3-preview/34279a2297c2dafab797a4779cc436e1a1515ef9?cid=577c3414ccf54576a289735f10e3ee13
52,heavy-metal,The Path To Decay,31P9v8uJKF2LdKVMFHAUKO,
53,heavy-metal,Lift Me Up (feat. Rob Halford of Judas Priest),1LHZMWefF9502NPfArRfvP,https://p.scdn.co/mp3-preview/be310aa769bd7221b89d801f8ca55778ac338215?cid=577c3414ccf54576a289735f10e3ee13
54,heavy-metal,South Of Heaven,1HNFInFeXqddmDRqvlelGQ,
55,heavy-metal,In The Minds of Evil,7wIM12xtLjseygwEtaJn9A,
56,heavy-metal,The Axe,25I6CiICRyGB0K7E9c7Ho0,https://p.scdn.co/mp3-preview/530bb179a53b76d96e29362482c74b68cf275c39?cid=577c3414ccf54576a289735f10e3ee13
57,heavy-metal,Halo,5nksa8EqKHSWO9WBj6DnmS,https://p.scdn.co/mp3-preview/538dbe97d64c481c81fe46e40ca4ee865c69ba6d?cid=577c3414ccf54576a289735f10e3ee13
58,heavy-metal,Sanctified with Dynamite,2ZUUturolW3VpzXWzPEy2X,https://p.scdn.co/mp3-preview/7d18f31e49a4d46e94c5d6e79d0f218a657d285d?cid=577c3414ccf54576a289735f10e3ee13
59,heavy-metal,Are You Dead Yet,7i6UQPAHgqgMGJJK7elUGS,
60,heavy-metal,Conquer All,4XDaJPLGKGm43T640r8pwy,
61,heavy-metal,Mouth for War,6rkeaQRCWZxwkjhyqgxjXi,https://p.scdn.co/mp3-preview/cb8116effd9beb66f7cb4a90ada6d944f5d8d055?cid=577c3414ccf54576a289735f10e3ee13
62,heavy-metal,Bark at the Moon,2E7W1X4maFFcjHrVrFA7Vs,https://p.scdn.co/mp3-preview/428cbc8109df061b2b6dc9ed65ba4dd2888d8116?cid=577c3414ccf54576a289735f10e3ee13
63,heavy-metal,The Book Of Heavy Metal (march Of Metallians),1VCCwqoUeJQQo0K5vwTgiP,
64,heavy-metal,Cusp of Eternity,4pmqtt1M0hGwdyJocXyV1a,https://p.scdn.co/mp3-preview/08ec389135798a120cdd922387131c360f4dc4fa?cid=577c3414ccf54576a289735f10e3ee13
65,heavy-metal,Radix malorum,6tmx154r74oV7Ha3AQ3cNC,
66,heavy-metal,The Gift of Guilt,1mjC68qU0Q9HlCIZHZAEko,https://p.scdn.co/mp3-preview/73d92c6504b3de2a6745b7238862719e38939596?cid=577c3414ccf54576a289735f10e3ee13
67,heavy-metal,Take This Life,52DKRgSDIyvacToVErwWg5,
68,heavy-metal,Drink,6jZXJIJVTCSZ15lFUp5qzD,
69,heavy-metal,Shadow of Eternal Sin,0iyNAOGge1vkB1iPKb8L7T,
70,heavy-metal,Creeping Death,3LM41UarpHPJkUZ7rVbbGx,
71,heavy-metal,Walk,7fcfNW0XxTWlwVlftzfDOR,https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71?cid=577c3414ccf54576a289735f10e3ee13
72,heavy-metal,Overkill,2O3BRyrdPgauBAAH5vxxvc,
73,heavy-metal,High Road,4coYVm83MTdcEKlWcbU4Zh,https://p.scdn.co/mp3-preview/d2a21f1b6cae60d77bc3506d3801a433335e1b04?cid=577c3414ccf54576a289735f10e3ee13
74,heavy-metal,Dagger,58OE4pTrvVjQogWPufYRCm,
75,heavy-metal,Language I: Intuition,4YvzltIBqtA7CobNtRFIsA,
76,heavy-metal,The Call of the Mountains,63tycjfdyEiR0yFincX4oN,
77,heavy-metal,The Saw Is the Law,6rLEeo9rNT87t2xHry8xUl,https://p.scdn.co/mp3-preview/a11504439475945988c866a5c4de921397c1f0f9?cid=577c3414ccf54576a289735f10e3ee13
78,heavy-metal,Future World,3PXTDsPCP2dxGiArERTCng,
79,heavy-metal,Of Mind – Nocturne,1W9LVZfmOltv8rlodKOaqH,
80,heavy-metal,Roots Bloody Roots,2cRxrrGrcSCMtfdAHHOhFk,https://p.scdn.co/mp3-preview/a3b7397847ad377bbf0614d33790a28cefc3ca2a?cid=577c3414ccf54576a289735f10e3ee13
81,heavy-metal,Deadsong,2544v1XgfVIYPlbbkZARYg,
82,heavy-metal,Punishment Through Time,4IvWcj0ZS0nGZKuykTPolm,
83,heavy-metal,Elizabeth,5aFBJJDEPNFrZVCPUqeDe9,https://p.scdn.co/mp3-preview/0921987ec1339ad5a79dc58d2669dbb2613a13b9?cid=577c3414ccf54576a289735f10e3ee13
84,heavy-metal,Angus Mcfife,3k59feCVkWd93OpplsII3u,
85,heavy-metal,The End of Innocence,0I095jWCIEMXlV5SU7zIoc,
86,heavy-metal,We Shall Destroy,6UGUrm13qzlMGj69gJP4nj,https://p.scdn.co/mp3-preview/aad9b0ce5cf66e5997ec8bbeaa6e0f73eb7245a4?cid=577c3414ccf54576a289735f10e3ee13
87,heavy-metal,Ace of Spades,3AVZaAbDvR6rs2NN4n0aAF,
88,heavy-metal,Sleepwalker,2XZP7EIjlD75VwYcHNePYj,https://p.scdn.co/mp3-preview/6481650a2413e8276a8808cf1ef26f820f0cd79b?cid=577c3414ccf54576a289735f10e3ee13
89,heavy-metal,War Eternal,0EV08ZFYMYsc8hCwDuC97H,
90,heavy-metal,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,https://p.scdn.co/mp3-preview/3c390eff507ec1287a1dae98e32787d652f52de5?cid=577c3414ccf54576a289735f10e3ee13
91,heavy-metal,Hunting High And Low,4GLQs3YHKSFXBuvdvlGpmO,
92,heavy-metal,L'enfant sauvage,4PWxt9Fy949kUtkEi2GI5V,https://p.scdn.co/mp3-preview/efd73e0824589006603e9f7a10cf00e84803ea06?cid=577c3414ccf54576a289735f10e3ee13
93,heavy-metal,Under Grey Skies,0ym8bO9PRIb651iC6GkGZ0,
94,heavy-metal,Stand Up And Fight,2PpqwQU642mpPKuuOYVOkE,
95,heavy-metal,Carrion,0xfWKcNu13xxXQ2GT0P09M,https://p.scdn.co/mp3-preview/d27edbfabd53cf5c0118dd49345f0c83324d2609?cid=577c3414ccf54576a289735f10e3ee13
96,heavy-metal,For Whom The Bell Tolls,4hOohf45f0JtxYKNsEAIOV,
97,heavy-metal,Wait and Bleed,2gscB6kDOmrv1P6qs2KXE3,https://p.scdn.co/mp3-preview/7c1a811854a00fa916aee06ab0b56ef9901723a4?cid=577c3414ccf54576a289735f10e3ee13
98,heavy-metal,Bleed,5p2sCetlJ6D0KiBljKwmLb,
99,heavy-metal,Clouds Over California,21WIpZXepY9HA7NDwYiNaM,https://p.scdn.co/mp3-preview/f762b81ed32885cb006979531e725b8422c7614e?cid=577c3414ccf54576a289735f10e3ee13
