,Genre,Track Name,Track ID,Preview_link
87,heavy-metal,Vain Glory Opera,6EMTWm0HgzsvJiQQOqObEQ,https://p.scdn.co/mp3-preview/bfac5182d428396710770adbb46662909693f5b5?cid=577c3414ccf54576a289735f10e3ee13
88,heavy-metal,At War With Reality,06IbVDQRIM4USfAdJY06sG,
89,heavy-metal,Playing with Fire,76nn51rRcf39uNylrSXlky,
90,heavy-metal,The Gift of Guilt,1mjC68qU0Q9HlCIZHZAEko,https://p.scdn.co/mp3-preview/73d92c6504b3de2a6745b7238862719e38939596?cid=577c3414ccf54576a289735f10e3ee13
91,heavy-metal,Father of the Wolf,7zmgGJrQoOOSrkEoJDVeR2,https://p.scdn.co/mp3-preview/65992ddb566f5b74aaeb179b0d16df19ccdf315c?cid=577c3414ccf54576a289735f10e3ee13
92,heavy-metal,Sinne missä aamu sarastaa,0uYv1tNoIHUt6XPjLME4cA,https://p.scdn.co/mp3-preview/59ca9d4952d8da1a5e7fdac13953a630fb675201?cid=577c3414ccf54576a289735f10e3ee13
93,heavy-metal,South Of Heaven,1HNFInFeXqddmDRqvlelGQ,
94,heavy-metal,Anthem,65spaK7qUix4NDUVjpQt3Y,
95,heavy-metal,Amaranth,6eIveQ3SRArBxIE0RsUQKE,
96,heavy-metal,War of the Gods,2bBUHwOa8alimc1TiXg1oY,https://p.scdn.co/mp3-preview/8b5f35152bba8553df7fa143d78a357b15cfa8e7?cid=577c3414ccf54576a289735f10e3ee13
97,heavy-metal,End Of Innocence,53Iy2dlVaD2D8JYySCgNCZ,https://p.scdn.co/mp3-preview/0313401bddcff43176ff7952b09bd3429e28f784?cid=577c3414ccf54576a289735f10e3ee13
98,heavy-metal,Drop Dead Cynical,0Ra3DxdKaqmMhUy2enFfb4,
99,heavy-metal,In Waves,1yYr4D1KjhhyDD5bZIiFQy,https://p.scdn.co/mp3-preview/10527723593d61eeefc8583ec2d82c9457a010e4?cid=577c3414ccf54576a289735f10e3ee13
