,Genre,Track Name,Track ID,Preview_link
74,heavy-metal,5 Minutes Alone - 2003 Remaster,4ifte2dOwkkfP7suPYmwX2,https://p.scdn.co/mp3-preview/99ac5ecb243af137419b8182fb49028575ac1d14?cid=577c3414ccf54576a289735f10e3ee13
75,heavy-metal,Mr. Crowley - 2002 Version,7AWeyu0x4vJp3pb2RKadBT,
76,heavy-metal,Strife,15zUfY9L1p7bN9JsgaTAP0,https://p.scdn.co/mp3-preview/a2e2f335713603bd47bb1340981a4a643d63053b?cid=577c3414ccf54576a289735f10e3ee13
77,heavy-metal,Kings of Metal,28TcG73tbc4iGrGBFjiBnR,https://p.scdn.co/mp3-preview/fdc8d0eab727fccdd266bc10036d9209f0b934e1?cid=577c3414ccf54576a289735f10e3ee13
78,heavy-metal,In Hell Is Where She Waits for Me,2Uxh6Vjw0GJgmnV2GW9N5y,https://p.scdn.co/mp3-preview/60d17ab98d17d1dfea687b24a405e28477c894f3?cid=577c3414ccf54576a289735f10e3ee13
79,heavy-metal,Vodka,7IVZmy1CDi1SRMxD4h3mzX,
80,heavy-metal,Plagues Of Babylon,1o07HnUKghE20a0MQBiKre,
81,heavy-metal,As The Pages Burn,4I9qtk6mvj3GwVYzSIu6IQ,
82,heavy-metal,Cloud Connected,1FCrFcZRoKLIaZ6JDocHMf,
83,heavy-metal,Wish I Had An Angel,6Q6q4wKqer9L47Xt1xGsMW,
84,heavy-metal,Fear Of The Dark - 1998 Remastered Version,6q9CRTF8dyABIcKj7bCJwf,https://p.scdn.co/mp3-preview/38c2695b764dfdbc012bc98a51680867f5c81e93?cid=577c3414ccf54576a289735f10e3ee13
85,heavy-metal,Pilli On Pajusta Tehty,1vpnejCTMWf12hj1or3J6A,
86,heavy-metal,Bonded By Blood,40Q3GI2EZot9FVfZY1YBLs,
87,heavy-metal,War Eternal,0EV08ZFYMYsc8hCwDuC97H,
88,heavy-metal,The Pentagram Burns,2Mn3w07L3IYR8LpnjGBZx6,https://p.scdn.co/mp3-preview/8c3e6013940e472a019f571dbb4e99d2f211066e?cid=577c3414ccf54576a289735f10e3ee13
89,heavy-metal,Domination,769cLRTw2y6KRdkFWFkxtu,https://p.scdn.co/mp3-preview/9bbdeb97597b3ed32ff42d1862a932b0d5230fbe?cid=577c3414ccf54576a289735f10e3ee13
90,heavy-metal,Overkill,2O3BRyrdPgauBAAH5vxxvc,
91,heavy-metal,As Loke Falls,5PIMA99MIh2ixNf4K18cCH,https://p.scdn.co/mp3-preview/007e05dba18432da55812261ff060291bde0a292?cid=577c3414ccf54576a289735f10e3ee13
92,heavy-metal,Halo,5nksa8EqKHSWO9WBj6DnmS,https://p.scdn.co/mp3-preview/538dbe97d64c481c81fe46e40ca4ee865c69ba6d?cid=577c3414ccf54576a289735f10e3ee13
93,heavy-metal,Warriors,082aruk105IENXRKj6RehY,
94,heavy-metal,Disciple,2uenkeJMEfGmjebYnewnlE,
95,heavy-metal,Vile Creation,6G9VTw2al0oMTbPN7xKsJt,
96,heavy-metal,Heeding The Call,5T5sR1qP3lzDzODOR8eVeH,
97,heavy-metal,Locust,2fed1yXI1clOEddfGyKyH2,https://p.scdn.co/mp3-preview/758f23fa23e730be08094f5ac299d62e1206e94b?cid=577c3414ccf54576a289735f10e3ee13
98,heavy-metal,March Of Mephisto,6sxqSN9YxAHzMzJ8u835J5,
99,heavy-metal,Lie To My Face,2NVQbNEmJ0ZVulQOpWa0PD,https://p.scdn.co/mp3-preview/b1a47ee47f0b6b39e280aa06a0182a1f94d5fdee?cid=577c3414ccf54576a289735f10e3ee13
