,Genre,Track Name,Track ID,Preview_link
0,heavy-metal,Year Zero,1MdC1WDXrEzrpQwxb5mEXC,
1,heavy-metal,Madhouse,6DRvu6LgU0wRF6Yr7WHRji,
2,heavy-metal,War Eternal,0EV08ZFYMYsc8hCwDuC97H,
3,heavy-metal,Heavy Heart,0YAVTydrJotYSpqP9WNuCF,
4,heavy-metal,"I, Dementia",1iDugXsvJ2cb5snhHP3t41,https://p.scdn.co/mp3-preview/3fbf4ef64e22e4056b9276261ac8740e89e38992?cid=577c3414ccf54576a289735f10e3ee13
5,heavy-metal,Teleute,4h9uSVP5TLMgfIushabPE2,https://p.scdn.co/mp3-preview/5822e5302b6cc3d8ff4901aa32baed5cc6e57383?cid=577c3414ccf54576a289735f10e3ee13
6,heavy-metal,Angel Of Death,5AdoS3gS47x40nBNlNmPQ8,
7,heavy-metal,Cemetery Gates,4vJr55lngvhSM8WIh9CjQc,https://p.scdn.co/mp3-preview/537befd951a290a8c4fc28e5503c6b76d2d01d7a?cid=577c3414ccf54576a289735f10e3ee13
8,heavy-metal,Nymphetamine Fix,6WuqJLVZcyJklg7lIozAO8,https://p.scdn.co/mp3-preview/842ddbf1f9508322162b3b2a078f8f34a5d78553?cid=577c3414ccf54576a289735f10e3ee13
9,heavy-metal,Under Bergets Rot,4ho1rQiv9MAInf3SEeywxK,
10,heavy-metal,A Tout Le Monde - Remastered 2004,6olS0TmHmsGr0hXtcBsiVM,
11,heavy-metal,Thousandfold,2JFnvk50eXQ5ukFCoUHgcr,
12,heavy-metal,The Bad Thing,7k2z42fr12Pl9SY5G3MUkg,
13,heavy-metal,Transient Gateways,1sjugVd9Yw0cPM7iiuSaXw,https://p.scdn.co/mp3-preview/caf528f81f27a427900c4e6c37f1d4c01e79dfdb?cid=577c3414ccf54576a289735f10e3ee13
14,heavy-metal,Guardians Of Asgaard,2DR9AzDhYeStkHupvU08FC,https://p.scdn.co/mp3-preview/0b63c609781ee0ab77e82733e49776ea01788249?cid=577c3414ccf54576a289735f10e3ee13
15,heavy-metal,Wasted Years - 1998 Remaster,0ozNndH4mWI1bbcX0jT1X1,https://p.scdn.co/mp3-preview/3b9425bb461c82c1112c8640ef1a3a11cee1d246?cid=577c3414ccf54576a289735f10e3ee13
16,heavy-metal,Follow The Signs,5ZlXDEk3EVZkDx4VMdZzbl,https://p.scdn.co/mp3-preview/dd5b594f0e1a70c9c646930d6ac9a30c63025287?cid=577c3414ccf54576a289735f10e3ee13
17,heavy-metal,Clouds Over California,21WIpZXepY9HA7NDwYiNaM,https://p.scdn.co/mp3-preview/f762b81ed32885cb006979531e725b8422c7614e?cid=577c3414ccf54576a289735f10e3ee13
18,heavy-metal,Carrion,0xfWKcNu13xxXQ2GT0P09M,https://p.scdn.co/mp3-preview/d27edbfabd53cf5c0118dd49345f0c83324d2609?cid=577c3414ccf54576a289735f10e3ee13
19,heavy-metal,Bleed,5p2sCetlJ6D0KiBljKwmLb,
20,heavy-metal,"Never Forgive, Never Forget",235eysQ30Aag46SBMR0kHL,
21,heavy-metal,Electric Eye,3w9zHVKI28aUPZTxq8oDC6,https://p.scdn.co/mp3-preview/2d9fd60b126f331b7751d7744d181f244c904164?cid=577c3414ccf54576a289735f10e3ee13
22,heavy-metal,More Than Meets The Eye,3g6d3WXdCLlHkFq5o2SAIG,
23,heavy-metal,Mr. Crowley - 2002 Version,7AWeyu0x4vJp3pb2RKadBT,
24,heavy-metal,Dystopia,2Jn0NIclVZkZ0BDWnRaGiE,
25,heavy-metal,Father of the Wolf,7zmgGJrQoOOSrkEoJDVeR2,https://p.scdn.co/mp3-preview/65992ddb566f5b74aaeb179b0d16df19ccdf315c?cid=577c3414ccf54576a289735f10e3ee13
26,heavy-metal,Drink,6jZXJIJVTCSZ15lFUp5qzD,
27,heavy-metal,Tread Lightly,46PDxEshU0SPeKY36Pu3FY,https://p.scdn.co/mp3-preview/b3122cd0af25fae7970015a2b5e181df09fc0c39?cid=577c3414ccf54576a289735f10e3ee13
28,heavy-metal,Breathe (Until We Are No More),5kLW9coiEKDAyYWor3VbbQ,https://p.scdn.co/mp3-preview/c5757c5651ddec579f161f2518ea57779ab5fc14?cid=577c3414ccf54576a289735f10e3ee13
29,heavy-metal,Neo Seoul,4Us1fYjKY8obaermNIkPYT,https://p.scdn.co/mp3-preview/e94df5f61e2f2cfae2d23eaa8bc22a6bc1751b4b?cid=577c3414ccf54576a289735f10e3ee13
30,heavy-metal,My Curse,6zKF4293k44ItKWJJgrhXv,https://p.scdn.co/mp3-preview/591da0da6fe74da8c2b774dd2670e94b1361d5da?cid=577c3414ccf54576a289735f10e3ee13
31,heavy-metal,The Trooper - 1998 Remastered Version,2pxAohyJptQWTQ5ZRWYijN,
32,heavy-metal,Amen & Attack,1wZiSyGuouc9hdUcLEckPj,
33,heavy-metal,An Eternity Of Lies,3gCXTYYYSWU9yJiFYjgOpQ,
34,heavy-metal,Mouth for War,6rkeaQRCWZxwkjhyqgxjXi,https://p.scdn.co/mp3-preview/cb8116effd9beb66f7cb4a90ada6d944f5d8d055?cid=577c3414ccf54576a289735f10e3ee13
35,heavy-metal,Faster,28HX0PibeXSL6cfAsvwSgD,https://p.scdn.co/mp3-preview/dbdeec5d31a3582fc06355d9c24d4fc49e7df7f7?cid=577c3414ccf54576a289735f10e3ee13
36,heavy-metal,Buried Dreams,1nS7bYv66OXdVnztWgC4B7,https://p.scdn.co/mp3-preview/cb96fc366897c87343bb7d4203b8603702398b2d?cid=577c3414ccf54576a289735f10e3ee13
37,heavy-metal,One Man Army,0abHvyyQu4s82Vzq4z5vLI,https://p.scdn.co/mp3-preview/e20288c6d4e10aaff81a5a2c716b4f269a3f124c?cid=577c3414ccf54576a289735f10e3ee13
38,heavy-metal,Journey To The End,6PpRRvTpSth5gM8LbWsERO,
39,heavy-metal,To Hell and Back,12dbm3GD7mGrySotwE6dm5,
40,heavy-metal,Rewind,4A99JebO77WSfmaT9FWd4M,
41,heavy-metal,Cancer Of The Soul,3knrTy0bkY6BHlsynhNBQm,
42,heavy-metal,Hangar 18 - Remastered 2004,6b6uLZsoGhObYexIxnRbIb,
43,heavy-metal,Of Reality – Calabi-Yau,0r4isq3KTWl2f8p5kLmGCD,
44,heavy-metal,Aces High - 1998 Remastered Version,5lSbdSQAWAMjAcJDJPFGQr,
45,heavy-metal,Kascade,7hY2Kc7Hvu0BudOoQwu8Ez,https://p.scdn.co/mp3-preview/5469353435eea7a08c416ba896325b7139afbb08?cid=577c3414ccf54576a289735f10e3ee13
46,heavy-metal,Arise,1erRDf98WX0VllciGPYO1H,https://p.scdn.co/mp3-preview/7130ca17f2716b49f21f0ebb0cb4b44d4ef150fc?cid=577c3414ccf54576a289735f10e3ee13
47,heavy-metal,Fighting the World,2tjb6V24kf6sDUdEFNf3m9,https://p.scdn.co/mp3-preview/2352e93f56d1d30da39201fe652d156eac378758?cid=577c3414ccf54576a289735f10e3ee13
48,heavy-metal,Heartwork,1PBhzfzTAZ5qyIfzqPqign,https://p.scdn.co/mp3-preview/6ea23985df2c991b03d5f58855c8f64191d6ee13?cid=577c3414ccf54576a289735f10e3ee13
49,heavy-metal,Mercy,33nPuu5UcmjD06Nl1vp632,
50,heavy-metal,Fear Of The Dark - 1998 Remastered Version,6q9CRTF8dyABIcKj7bCJwf,https://p.scdn.co/mp3-preview/38c2695b764dfdbc012bc98a51680867f5c81e93?cid=577c3414ccf54576a289735f10e3ee13
51,heavy-metal,The Black Plot,375c4O60AYQODbt9vpCe2i,
52,heavy-metal,Born in Winter,1rDzUqMRA9VdGCIwzgfeh9,https://p.scdn.co/mp3-preview/8dcb4515c5c3042479fdfd05bbfd0e842619e896?cid=577c3414ccf54576a289735f10e3ee13
53,heavy-metal,Spirit Crusher,3sSonVXqDeoEFj2lM7mpYT,https://p.scdn.co/mp3-preview/f7d0446e8bd09bfa620b9f8131a4779460bbd4b7?cid=577c3414ccf54576a289735f10e3ee13
54,heavy-metal,Eternal Rains Will Come,0rzMHOoTHTEuIIemojtn5K,https://p.scdn.co/mp3-preview/f7973fff501c4fde41831fe35c0da5678def0a77?cid=577c3414ccf54576a289735f10e3ee13
55,heavy-metal,Bark at the Moon,2E7W1X4maFFcjHrVrFA7Vs,https://p.scdn.co/mp3-preview/428cbc8109df061b2b6dc9ed65ba4dd2888d8116?cid=577c3414ccf54576a289735f10e3ee13
56,heavy-metal,Master Of Puppets,6NwbeybX6TDtXlpXvnUOZC,
57,heavy-metal,2 Minutes to Midnight - 1998 Remaster,6aYXSH9JZrD30Av2KlAOMY,
58,heavy-metal,Stardust,4Gfesj6CxxVdmeMGVXTDW2,
